,0,1
2031,36.TA.20-30-j18-1.14.H,25323
2032,38.TA.20-30-j18-1.14.H,25335
2033,40.TA.20-30-j18-1.14.H,25339
2034,42.TA.20-30-j18-1.14.H,25343
2035,31.TA.23-90-j18-1.20.H,1810
2036,116.TA.23-90-j18-1.71.R,1717
2037,8.TA.3-22-j18-1.1.H,2077
2038,11.TA.3-22-j18-1.1.H,2087
2039,67.TA.3-22-j18-1.3.R,2206
2040,21.TA.20-10-j18-1.16.R,25106
2041,66.TA.20-10-j18-1.31.H,25143
2042,71.TA.20-10-j18-1.34.H,25137
2043,73.TA.20-10-j18-1.34.H,25139
2044,75.TA.20-10-j18-1.34.H,25141
2045,79.TA.20-10-j18-1.36.R,25136
2046,81.TA.20-10-j18-1.36.R,25138
2047,83.TA.20-10-j18-1.36.R,25140
2048,69.TA.20-10-j18-1.34.H,25109
2049,77.TA.20-10-j18-1.36.R,25134
2050,20.TA.20-10-j18-1.15.R,25106
2051,65.TA.20-10-j18-1.30.H,25143
2052,70.TA.20-10-j18-1.33.H,25137
2053,72.TA.20-10-j18-1.33.H,25139
2054,74.TA.20-10-j18-1.33.H,25141
2055,78.TA.20-10-j18-1.35.R,25136
2056,80.TA.20-10-j18-1.35.R,25138
2057,82.TA.20-10-j18-1.35.R,25140
2058,118.TA.20-10-j18-1.45.H,25157
2059,120.TA.20-10-j18-1.45.H,25159
2060,124.TA.20-10-j18-1.45.H,25163
2061,130.TA.20-10-j18-1.45.H,25167
2062,132.TA.20-10-j18-1.45.H,25169
2063,134.TA.20-10-j18-1.45.H,25171
2064,136.TA.20-10-j18-1.45.H,25173
2065,138.TA.20-10-j18-1.45.H,25175
2066,140.TA.20-10-j18-1.45.H,25177
2067,142.TA.20-10-j18-1.45.H,25179
2068,144.TA.20-10-j18-1.45.H,25181
2069,146.TA.20-10-j18-1.45.H,25183
2070,148.TA.20-10-j18-1.45.H,25185
2071,150.TA.20-10-j18-1.45.H,25187
2072,122.TA.20-10-j18-1.47.H,25161
2073,152.TA.20-10-j18-1.49.H,25189
2074,175.TA.20-10-j18-1.68.H,25191
2075,68.TA.20-10-j18-1.33.H,25109
2076,76.TA.20-10-j18-1.35.R,25134
2077,126.TA.20-10-j18-1.45.H,25165
2078,183.TA.20-10-j18-1.73.H,25787
2079,119.TA.20-10-j18-1.46.H,25157
2080,121.TA.20-10-j18-1.46.H,25159
2081,125.TA.20-10-j18-1.46.H,25163
2082,131.TA.20-10-j18-1.46.H,25167
2083,133.TA.20-10-j18-1.46.H,25169
2084,135.TA.20-10-j18-1.46.H,25171
2085,137.TA.20-10-j18-1.46.H,25173
2086,139.TA.20-10-j18-1.46.H,25175
2087,141.TA.20-10-j18-1.46.H,25177
2088,143.TA.20-10-j18-1.46.H,25179
2089,145.TA.20-10-j18-1.46.H,25181
2090,147.TA.20-10-j18-1.46.H,25183
2091,149.TA.20-10-j18-1.46.H,25185
2092,151.TA.20-10-j18-1.46.H,25187
2093,123.TA.20-10-j18-1.48.H,25161
2094,153.TA.20-10-j18-1.50.H,25189
2095,176.TA.20-10-j18-1.69.H,25191
2096,9.TA.78-2-Y-j18-1.5.H,19030
2097,10.TA.78-2-Y-j18-1.5.H,19032
2098,11.TA.78-2-Y-j18-1.5.H,19034
2099,12.TA.78-2-Y-j18-1.5.H,19036
2100,13.TA.78-2-Y-j18-1.5.H,19038
2101,14.TA.78-2-Y-j18-1.5.H,19040
2102,15.TA.78-2-Y-j18-1.5.H,19042
2103,3.TA.78-6-Y-j18-1.1.H,19035
2104,4.TA.78-6-Y-j18-1.1.H,19037
2105,9.TA.78-6-Y-j18-1.1.H,19047
2106,10.TA.78-6-Y-j18-1.1.H,19049
2107,5.TA.78-6-Y-j18-1.1.H,19039
2108,6.TA.78-6-Y-j18-1.1.H,19041
2109,7.TA.78-6-Y-j18-1.1.H,19043
2110,8.TA.78-6-Y-j18-1.1.H,19045
2111,1.TA.80-83-Y-j18-1.1.H,19558
2112,3.TA.80-83-Y-j18-1.1.H,19560
2113,1.TA.80-84-Y-j18-1.1.H,19557
2114,3.TA.80-84-Y-j18-1.1.H,19559
2115,4.TA.80-19-Y-j18-1.2.H,19907
2116,1.TA.79-6-Y-j18-1.1.H,19990
2117,2.TA.80-2-Y-j18-1.2.H,5335
2118,7.TA.80-4-Y-j18-1.3.H,5342
2119,6.TA.79-3-Y-j18-1.2.H,17044
2120,9.TA.80-4-Y-j18-1.2.H,5342
2121,5.TA.78-2-Y-j18-1.4.H,19018
2122,8.TA.78-2-Y-j18-1.4.H,19022
2123,2.TA.78-4-Y-j18-1.2.H,19010
2124,2.TA.80-20-Y-j18-1.2.H,19523
2125,31.TA.80-20-Y-j18-1.2.H,19531
2126,37.TA.80-20-Y-j18-1.2.H,19535
2127,19.TA.80-20-Y-j18-1.2.H,19521
2128,25.TA.80-20-Y-j18-1.2.H,19527
2129,43.TA.80-20-Y-j18-1.2.H,19539
2130,52.TA.80-20-Y-j18-1.2.H,19545
2131,55.TA.80-20-Y-j18-1.2.H,19547
2132,5.TA.80-20-Y-j18-1.5.H,63381
2133,16.TA.80-33-Y-j18-1.2.H,19520
2134,19.TA.80-33-Y-j18-1.2.H,19522
2135,25.TA.80-33-Y-j18-1.2.H,19526
2136,31.TA.80-33-Y-j18-1.2.H,19530
2137,37.TA.80-33-Y-j18-1.2.H,19534
2138,43.TA.80-33-Y-j18-1.2.H,19538
2139,49.TA.80-33-Y-j18-1.2.H,19542
2140,55.TA.80-33-Y-j18-1.2.H,19546
2141,61.TA.80-33-Y-j18-1.2.H,19550
2142,67.TA.80-33-Y-j18-1.2.H,19554
2143,70.TA.80-33-Y-j18-1.2.H,19556
2144,4.TA.80-33-Y-j18-1.4.H,63378
2145,16.TA.80-20-Y-j18-1.2.H,19519
2146,64.TA.80-20-Y-j18-1.2.H,19553
2147,4.TA.80-20-Y-j18-1.4.H,63379
2148,7.TA.80-20-Y-j18-1.4.H,63385
2149,8.TA.80-20-Y-j18-1.4.H,63387
2150,9.TA.80-20-Y-j18-1.4.H,63389
2151,10.TA.80-20-Y-j18-1.4.H,63391
2152,11.TA.80-20-Y-j18-1.4.H,63393
2153,12.TA.80-20-Y-j18-1.4.H,63395
2154,13.TA.80-20-Y-j18-1.4.H,63397
2155,14.TA.80-20-Y-j18-1.4.H,63399
2156,2.TA.80-33-Y-j18-1.2.H,19518
2157,5.TA.80-33-Y-j18-1.4.H,63380
2158,6.TA.80-33-Y-j18-1.4.H,63382
2159,7.TA.80-33-Y-j18-1.4.H,63384
2160,9.TA.80-33-Y-j18-1.4.H,63388
2161,10.TA.80-33-Y-j18-1.4.H,63390
2162,8.TA.80-33-Y-j18-1.4.H,63386
2163,11.TA.80-33-Y-j18-1.4.H,63392
2164,12.TA.80-33-Y-j18-1.4.H,63394
2165,13.TA.80-33-Y-j18-1.4.H,63396
2166,14.TA.80-33-Y-j18-1.4.H,63398
2167,5.TA.79-6-Y-j18-1.4.H,63382
2168,22.TA.80-20-Y-j18-1.2.H,19525
2169,34.TA.80-20-Y-j18-1.2.H,19533
2170,40.TA.80-20-Y-j18-1.2.H,19537
2171,61.TA.80-20-Y-j18-1.2.H,19551
2172,46.TA.80-20-Y-j18-1.2.H,19541
2173,28.TA.80-20-Y-j18-1.2.H,19529
2174,49.TA.80-20-Y-j18-1.2.H,19543
2175,58.TA.80-20-Y-j18-1.2.H,19549
2176,6.TA.80-20-Y-j18-1.4.H,63383
2177,76.TA.80-33-Y-j18-1.2.H,19012
2178,22.TA.80-33-Y-j18-1.2.H,19524
2179,28.TA.80-33-Y-j18-1.2.H,19528
2180,34.TA.80-33-Y-j18-1.2.H,19532
2181,46.TA.80-33-Y-j18-1.2.H,19540
2182,52.TA.80-33-Y-j18-1.2.H,19544
2183,40.TA.80-33-Y-j18-1.2.H,19536
2184,58.TA.80-33-Y-j18-1.2.H,19548
2185,64.TA.80-33-Y-j18-1.2.H,19552
2186,73.TA.80-33-Y-j18-1.2.H,19562
2187,6.TA.80-24-Y-j18-1.2.H,63500
2188,7.TA.80-24-Y-j18-1.2.H,63502
2189,8.TA.80-24-Y-j18-1.2.H,63504
2190,9.TA.80-24-Y-j18-1.2.H,63506
2191,15.TA.80-24-Y-j18-1.2.H,63508
2192,17.TA.80-24-Y-j18-1.2.H,63512
2193,16.TA.80-24-Y-j18-1.2.H,63510
2194,2.TA.80-37-Y-j18-1.1.H,63503
2195,3.TA.80-37-Y-j18-1.1.H,63505
2196,4.TA.80-37-Y-j18-1.1.H,63507
2197,5.TA.80-37-Y-j18-1.1.H,63509
2198,6.TA.80-37-Y-j18-1.1.H,63511
2199,7.TA.80-37-Y-j18-1.1.H,63513
2200,8.TA.80-37-Y-j18-1.1.H,63515
2201,3.TA.80-20-Y-j18-1.3.H,19523
2202,20.TA.80-20-Y-j18-1.3.H,19521
2203,26.TA.80-20-Y-j18-1.3.H,19527
2204,44.TA.80-20-Y-j18-1.3.H,19539
2205,32.TA.80-20-Y-j18-1.3.H,19531
2206,38.TA.80-20-Y-j18-1.3.H,19535
2207,53.TA.80-20-Y-j18-1.3.H,19545
2208,56.TA.80-20-Y-j18-1.3.H,19547
2209,17.TA.80-33-Y-j18-1.3.H,19520
2210,20.TA.80-33-Y-j18-1.3.H,19522
2211,26.TA.80-33-Y-j18-1.3.H,19526
2212,32.TA.80-33-Y-j18-1.3.H,19530
2213,38.TA.80-33-Y-j18-1.3.H,19534
2214,44.TA.80-33-Y-j18-1.3.H,19538
2215,50.TA.80-33-Y-j18-1.3.H,19542
2216,56.TA.80-33-Y-j18-1.3.H,19546
2217,62.TA.80-33-Y-j18-1.3.H,19550
2218,68.TA.80-33-Y-j18-1.3.H,19554
2219,71.TA.80-33-Y-j18-1.3.H,19556
2220,4.TA.79-36-Y-j18-1.2.H,17204
2221,9.TA.57-7-Y-j18-1.3.H,9777
2222,2.TA.66-3-Y-j18-1.2.H,119
2223,3.TA.80-600-j18-1.8.H,25501
2224,5.TA.5-6-A-j18-1.1.H,87875
2225,17.TA.80-54-Y-j18-1.2.H,4331
2226,33.TA.2-22-j18-1.2.R,2206
2227,42.TA.2-22-j18-1.6.H,2077
2228,45.TA.2-22-j18-1.6.H,2087
2229,1.TA.78-6-Y-j18-1.1.H,19031
2230,1.TA.78-9-Y-j18-1.1.H,19031
2231,23.TA.80-20-Y-j18-1.3.H,19525
2232,47.TA.80-20-Y-j18-1.3.H,19541
2233,29.TA.80-20-Y-j18-1.3.H,19529
2234,50.TA.80-20-Y-j18-1.3.H,19543
2235,35.TA.80-20-Y-j18-1.3.H,19533
2236,41.TA.80-20-Y-j18-1.3.H,19537
2237,59.TA.80-20-Y-j18-1.3.H,19549
2238,62.TA.80-20-Y-j18-1.3.H,19551
2239,77.TA.80-33-Y-j18-1.3.H,19012
2240,23.TA.80-33-Y-j18-1.3.H,19524
2241,29.TA.80-33-Y-j18-1.3.H,19528
2242,35.TA.80-33-Y-j18-1.3.H,19532
2243,47.TA.80-33-Y-j18-1.3.H,19540
2244,53.TA.80-33-Y-j18-1.3.H,19544
2245,41.TA.80-33-Y-j18-1.3.H,19536
2246,59.TA.80-33-Y-j18-1.3.H,19548
2247,65.TA.80-33-Y-j18-1.3.H,19552
2248,74.TA.80-33-Y-j18-1.3.H,19562
2249,1.TA.66-160-Y-j18-1.1.H,733
2250,2.TA.66-160-Y-j18-1.1.H,735
2251,3.TA.66-160-Y-j18-1.1.H,737
2252,4.TA.66-160-Y-j18-1.1.H,739
2253,5.TA.66-160-Y-j18-1.1.H,741
2254,6.TA.66-160-Y-j18-1.1.H,743
2255,7.TA.66-160-Y-j18-1.1.H,745
2256,8.TA.66-160-Y-j18-1.1.H,747
2257,9.TA.66-160-Y-j18-1.1.H,749
2258,10.TA.66-160-Y-j18-1.1.H,751
2259,11.TA.66-160-Y-j18-1.1.H,753
2260,12.TA.66-160-Y-j18-1.1.H,755
2261,13.TA.66-160-Y-j18-1.1.H,757
2262,14.TA.66-160-Y-j18-1.1.H,759
2263,15.TA.66-160-Y-j18-1.1.H,761
2264,16.TA.66-160-Y-j18-1.1.H,763
2265,17.TA.66-160-Y-j18-1.1.H,765
2266,18.TA.66-160-Y-j18-1.1.H,767
2267,19.TA.66-160-Y-j18-1.1.H,769
2268,20.TA.66-160-Y-j18-1.1.H,771
2269,21.TA.66-160-Y-j18-1.1.H,773
2270,22.TA.66-160-Y-j18-1.1.H,775
2271,23.TA.66-160-Y-j18-1.1.H,777
2272,24.TA.66-160-Y-j18-1.1.H,779
2273,25.TA.66-160-Y-j18-1.1.H,781
2274,26.TA.66-160-Y-j18-1.1.H,783
2275,27.TA.66-160-Y-j18-1.1.H,785
2276,28.TA.66-160-Y-j18-1.1.H,787
2277,1.TA.66-161-Y-j18-1.1.H,722
2278,2.TA.66-161-Y-j18-1.1.H,724
2279,3.TA.66-161-Y-j18-1.1.H,726
2280,4.TA.66-161-Y-j18-1.1.H,728
2281,5.TA.66-161-Y-j18-1.1.H,730
2282,6.TA.66-161-Y-j18-1.1.H,732
2283,7.TA.66-161-Y-j18-1.1.H,734
2284,8.TA.66-161-Y-j18-1.1.H,736
2285,9.TA.66-161-Y-j18-1.1.H,738
2286,10.TA.66-161-Y-j18-1.1.H,740
2287,11.TA.66-161-Y-j18-1.1.H,742
2288,12.TA.66-161-Y-j18-1.1.H,744
2289,13.TA.66-161-Y-j18-1.1.H,746
2290,14.TA.66-161-Y-j18-1.1.H,748
2291,15.TA.66-161-Y-j18-1.1.H,750
2292,16.TA.66-161-Y-j18-1.1.H,752
2293,17.TA.66-161-Y-j18-1.1.H,754
2294,18.TA.66-161-Y-j18-1.1.H,756
2295,19.TA.66-161-Y-j18-1.1.H,758
2296,20.TA.66-161-Y-j18-1.1.H,760
2297,21.TA.66-161-Y-j18-1.1.H,762
2298,22.TA.66-161-Y-j18-1.1.H,764
2299,23.TA.66-161-Y-j18-1.1.H,766
2300,24.TA.66-161-Y-j18-1.1.H,768
2301,25.TA.66-161-Y-j18-1.1.H,770
2302,26.TA.66-161-Y-j18-1.1.H,772
2303,27.TA.66-161-Y-j18-1.1.H,774
2304,27.TA.6-6-B-j18-1.23.R,1090
2305,7.TA.21-8-B-j18-1.6.H,836
2306,22.TA.80-300-j18-1.12.H,4185
2307,91.TA.80-300-j18-1.27.R,4180
2308,2.TA.80-54-Y-j18-1.2.H,4317
2309,12.TA.80-54-Y-j18-1.2.H,4325
2310,10.TA.80-55-Y-j18-1.4.H,4312
2311,14.TA.80-55-Y-j18-1.4.H,4316
2312,18.TA.80-55-Y-j18-1.4.H,4320
2313,33.TA.80-300-j18-1.17.H,4289
2314,5.TA.59-17-Y-j18-1.1.H,2967
2315,12.TA.59-17-Y-j18-1.1.H,2979
2316,6.TA.59-17-Y-j18-1.2.H,2967
2317,13.TA.59-17-Y-j18-1.2.H,2979
2318,71.TA.59-470-j18-1.7.R,2934
2319,9.TA.6-3-j18-1.2.R,15932
2320,11.TA.6-3-j18-1.2.R,15936
2321,13.TA.6-3-j18-1.2.R,15940
2322,15.TA.6-3-j18-1.2.R,15944
2323,17.TA.6-3-j18-1.2.R,15948
2324,19.TA.6-3-j18-1.2.R,15952
2325,21.TA.6-3-j18-1.2.R,15956
2326,23.TA.6-3-j18-1.2.R,15960
2327,25.TA.6-3-j18-1.2.R,15964
2328,30.TA.6-3-j18-1.2.R,15972
2329,32.TA.6-3-j18-1.2.R,15976
2330,99.TA.6-3-j18-1.12.R,15320
2331,104.TA.6-3-j18-1.12.R,15328
2332,106.TA.6-3-j18-1.12.R,15332
2333,108.TA.6-3-j18-1.12.R,15336
2334,113.TA.6-3-j18-1.12.R,15344
2335,115.TA.6-3-j18-1.12.R,15348
2336,117.TA.6-3-j18-1.12.R,15352
2337,119.TA.6-3-j18-1.12.R,15356
2338,121.TA.6-3-j18-1.12.R,15360
2339,123.TA.6-3-j18-1.12.R,15364
2340,125.TA.6-3-j18-1.12.R,15368
2341,127.TA.6-3-j18-1.12.R,15372
2342,129.TA.6-3-j18-1.12.R,15376
2343,179.TA.6-3-j18-1.26.H,15325
2344,181.TA.6-3-j18-1.26.H,15329
2345,183.TA.6-3-j18-1.26.H,15333
2346,185.TA.6-3-j18-1.26.H,15337
2347,187.TA.6-3-j18-1.26.H,15341
2348,189.TA.6-3-j18-1.26.H,15345
2349,191.TA.6-3-j18-1.26.H,15349
2350,193.TA.6-3-j18-1.26.H,15353
2351,195.TA.6-3-j18-1.26.H,15357
2352,197.TA.6-3-j18-1.26.H,15361
2353,201.TA.6-3-j18-1.26.H,15369
2354,203.TA.6-3-j18-1.26.H,15373
2355,205.TA.6-3-j18-1.26.H,15377
2356,3.TA.6-61-A-j18-1.3.H,990
2357,8.TA.6-61-A-j18-1.8.R,955
2358,11.TA.6-61-A-j18-1.11.H,956
2359,59.TA.6-61-A-j18-1.41.H,1096
2360,43.TA.6-8-j18-1.25.R,809
2361,46.TA.6-8-j18-1.28.R,811
2362,49.TA.6-8-j18-1.28.R,813
2363,54.TA.6-8-j18-1.29.R,817
2364,57.TA.6-8-j18-1.29.R,819
2365,60.TA.6-8-j18-1.29.R,821
2366,67.TA.6-8-j18-1.29.R,827
2367,70.TA.6-8-j18-1.29.R,829
2368,73.TA.6-8-j18-1.29.R,831
2369,4.TA.6-1-j18-1.3.R,15164
2370,8.TA.6-1-j18-1.3.R,15168
2371,12.TA.6-1-j18-1.3.R,15172
2372,16.TA.6-1-j18-1.3.R,15176
2373,34.TA.6-1-j18-1.3.R,15128
2374,38.TA.6-1-j18-1.3.R,15132
2375,42.TA.6-1-j18-1.3.R,15136
2376,46.TA.6-1-j18-1.3.R,15140
2377,48.TA.6-1-j18-1.3.R,15142
2378,50.TA.6-1-j18-1.3.R,15144
2379,52.TA.6-1-j18-1.3.R,15146
2380,54.TA.6-1-j18-1.3.R,15148
2381,56.TA.6-1-j18-1.3.R,15150
2382,58.TA.6-1-j18-1.3.R,15152
2383,62.TA.6-1-j18-1.3.R,15156
2384,6.TA.6-1-j18-1.4.R,15166
2385,10.TA.6-1-j18-1.4.R,15170
2386,14.TA.6-1-j18-1.4.R,15174
2387,18.TA.6-1-j18-1.4.R,15178
2388,20.TA.6-1-j18-1.4.R,15182
2389,22.TA.6-1-j18-1.4.R,15186
2390,30.TA.6-1-j18-1.4.R,15120
2391,32.TA.6-1-j18-1.4.R,15124
2392,36.TA.6-1-j18-1.4.R,15130
2393,40.TA.6-1-j18-1.4.R,15134
2394,44.TA.6-1-j18-1.4.R,15138
2395,60.TA.6-1-j18-1.4.R,15154
2396,64.TA.6-1-j18-1.4.R,15158
2397,66.TA.6-1-j18-1.4.R,15160
2398,69.TA.6-1-j18-1.4.R,15162
2399,24.TA.6-1-j18-1.5.R,15190
2400,28.TA.6-1-j18-1.5.R,15118
2401,26.TA.6-1-j18-1.6.R,15116
2402,75.TA.6-1-j18-1.10.H,15187
2403,78.TA.6-1-j18-1.16.R,15180
2404,80.TA.6-1-j18-1.17.R,15184
2405,83.TA.6-1-j18-1.17.R,15192
2406,9.TA.6-15-j18-1.9.H,2540
2407,58.TA.6-17-j18-1.30.H,2386
2408,3.TA.6-2-j18-1.3.R,15220
2409,5.TA.6-2-j18-1.5.R,15218
2410,8.TA.6-2-j18-1.8.R,15224
2411,11.TA.6-2-j18-1.8.R,15228
2412,13.TA.6-2-j18-1.8.R,15232
2413,15.TA.6-2-j18-1.8.R,15236
2414,24.TA.6-2-j18-1.8.R,15252
2415,26.TA.6-2-j18-1.8.R,15256
2416,28.TA.6-2-j18-1.8.R,15260
2417,30.TA.6-2-j18-1.8.R,15264
2418,33.TA.6-2-j18-1.8.R,15268
2419,35.TA.6-2-j18-1.8.R,15272
2420,37.TA.6-2-j18-1.8.R,15276
2421,39.TA.6-2-j18-1.8.R,15280
2422,41.TA.6-2-j18-1.8.R,15284
2423,17.TA.6-2-j18-1.10.R,15240
2424,19.TA.6-2-j18-1.10.R,15244
2425,22.TA.6-2-j18-1.10.R,15248
2426,43.TA.6-2-j18-1.12.R,15288
2427,46.TA.6-2-j18-1.15.H,15221
2428,49.TA.6-2-j18-1.18.H,15223
2429,52.TA.6-2-j18-1.18.H,15227
2430,54.TA.6-2-j18-1.18.H,15231
2431,56.TA.6-2-j18-1.18.H,15235
2432,58.TA.6-2-j18-1.18.H,15239
2433,60.TA.6-2-j18-1.18.H,15243
2434,62.TA.6-2-j18-1.18.H,15247
2435,64.TA.6-2-j18-1.18.H,15251
2436,66.TA.6-2-j18-1.18.H,15255
2437,68.TA.6-2-j18-1.18.H,15259
2438,71.TA.6-2-j18-1.18.H,15263
2439,73.TA.6-2-j18-1.18.H,15267
2440,76.TA.6-2-j18-1.18.H,15271
2441,78.TA.6-2-j18-1.18.H,15275
2442,80.TA.6-2-j18-1.18.H,15279
2443,82.TA.6-2-j18-1.18.H,15283
2444,85.TA.6-2-j18-1.23.H,15291
2445,88.TA.6-2-j18-1.26.H,15225
2446,90.TA.6-2-j18-1.26.H,15229
2447,92.TA.6-2-j18-1.26.H,15233
2448,94.TA.6-2-j18-1.26.H,15237
2449,96.TA.6-2-j18-1.26.H,15241
2450,98.TA.6-2-j18-1.26.H,15245
2451,100.TA.6-2-j18-1.26.H,15249
2452,102.TA.6-2-j18-1.26.H,15253
2453,104.TA.6-2-j18-1.26.H,15257
2454,106.TA.6-2-j18-1.26.H,15261
2455,108.TA.6-2-j18-1.26.H,15265
2456,110.TA.6-2-j18-1.26.H,15269
2457,112.TA.6-2-j18-1.26.H,15273
2458,114.TA.6-2-j18-1.26.H,15277
2459,116.TA.6-2-j18-1.26.H,15281
2460,118.TA.6-2-j18-1.28.H,15285
2461,125.TA.6-2-j18-1.35.R,15222
2462,127.TA.6-2-j18-1.37.R,15226
2463,129.TA.6-2-j18-1.37.R,15230
2464,131.TA.6-2-j18-1.37.R,15234
2465,133.TA.6-2-j18-1.37.R,15238
2466,135.TA.6-2-j18-1.37.R,15242
2467,137.TA.6-2-j18-1.37.R,15246
2468,139.TA.6-2-j18-1.37.R,15250
2469,141.TA.6-2-j18-1.37.R,15254
2470,145.TA.6-2-j18-1.37.R,15262
2471,147.TA.6-2-j18-1.37.R,15266
2472,149.TA.6-2-j18-1.37.R,15270
2473,151.TA.6-2-j18-1.37.R,15274
2474,153.TA.6-2-j18-1.37.R,15278
2475,143.TA.6-2-j18-1.39.R,15258
2476,155.TA.6-2-j18-1.39.R,15282
2477,157.TA.6-2-j18-1.39.R,15286
2478,3.TA.6-3-j18-1.2.R,15922
2479,5.TA.6-3-j18-1.2.R,15926
2480,8.TA.6-3-j18-1.2.R,15930
2481,10.TA.6-3-j18-1.2.R,15934
2482,12.TA.6-3-j18-1.2.R,15938
2483,14.TA.6-3-j18-1.2.R,15942
2484,16.TA.6-3-j18-1.2.R,15946
2485,18.TA.6-3-j18-1.2.R,15950
2486,20.TA.6-3-j18-1.2.R,15954
2487,22.TA.6-3-j18-1.2.R,15958
2488,24.TA.6-3-j18-1.2.R,15962
2489,26.TA.6-3-j18-1.2.R,15966
2490,29.TA.6-3-j18-1.2.R,15970
2491,31.TA.6-3-j18-1.2.R,15974
2492,33.TA.6-3-j18-1.2.R,15978
2493,34.TA.6-3-j18-1.2.R,15980
2494,35.TA.6-3-j18-1.2.R,15982
2495,36.TA.6-3-j18-1.2.R,15984
2496,37.TA.6-3-j18-1.2.R,15986
2497,38.TA.6-3-j18-1.2.R,15988
2498,39.TA.6-3-j18-1.2.R,15990
2499,40.TA.6-3-j18-1.4.R,15992
2500,41.TA.6-3-j18-1.5.H,15921
2501,43.TA.6-3-j18-1.5.H,15923
2502,44.TA.6-3-j18-1.5.H,15925
2503,47.TA.6-3-j18-1.5.H,15927
2504,48.TA.6-3-j18-1.5.H,15929
2505,50.TA.6-3-j18-1.5.H,15931
2506,51.TA.6-3-j18-1.5.H,15933
2507,53.TA.6-3-j18-1.5.H,15935
2508,54.TA.6-3-j18-1.5.H,15937
2509,56.TA.6-3-j18-1.5.H,15939
2510,57.TA.6-3-j18-1.5.H,15941
2511,59.TA.6-3-j18-1.5.H,15943
2512,60.TA.6-3-j18-1.5.H,15945
2513,62.TA.6-3-j18-1.5.H,15947
2514,63.TA.6-3-j18-1.5.H,15949
2515,65.TA.6-3-j18-1.5.H,15951
2516,66.TA.6-3-j18-1.5.H,15953
2517,68.TA.6-3-j18-1.5.H,15955
2518,69.TA.6-3-j18-1.5.H,15957
2519,71.TA.6-3-j18-1.5.H,15959
2520,72.TA.6-3-j18-1.5.H,15961
2521,74.TA.6-3-j18-1.5.H,15963
2522,75.TA.6-3-j18-1.5.H,15965
2523,77.TA.6-3-j18-1.5.H,15967
2524,78.TA.6-3-j18-1.5.H,15969
2525,80.TA.6-3-j18-1.5.H,15971
2526,81.TA.6-3-j18-1.5.H,15973
2527,83.TA.6-3-j18-1.5.H,15975
2528,84.TA.6-3-j18-1.5.H,15977
2529,86.TA.6-3-j18-1.5.H,15979
2530,87.TA.6-3-j18-1.5.H,15981
2531,88.TA.6-3-j18-1.5.H,15983
2532,89.TA.6-3-j18-1.5.H,15985
2533,90.TA.6-3-j18-1.5.H,15987
2534,91.TA.6-3-j18-1.5.H,15989
2535,92.TA.6-3-j18-1.8.H,15991
2536,93.TA.6-3-j18-1.8.H,15993
2537,100.TA.6-3-j18-1.12.R,15322
2538,105.TA.6-3-j18-1.12.R,15330
2539,107.TA.6-3-j18-1.12.R,15334
2540,109.TA.6-3-j18-1.12.R,15338
2541,110.TA.6-3-j18-1.12.R,15340
2542,112.TA.6-3-j18-1.12.R,15342
2543,114.TA.6-3-j18-1.12.R,15346
2544,116.TA.6-3-j18-1.12.R,15350
2545,118.TA.6-3-j18-1.12.R,15354
2546,120.TA.6-3-j18-1.12.R,15358
2547,122.TA.6-3-j18-1.12.R,15362
2548,124.TA.6-3-j18-1.12.R,15366
2549,126.TA.6-3-j18-1.12.R,15370
2550,128.TA.6-3-j18-1.12.R,15374
2551,130.TA.6-3-j18-1.12.R,15378
2552,132.TA.6-3-j18-1.12.R,15382
2553,133.TA.6-3-j18-1.12.R,15384
2554,134.TA.6-3-j18-1.12.R,15386
2555,135.TA.6-3-j18-1.12.R,15388
2556,101.TA.6-3-j18-1.13.R,15324
2557,103.TA.6-3-j18-1.14.R,15326
2558,131.TA.6-3-j18-1.15.R,15380
2559,178.TA.6-3-j18-1.25.H,15323
2560,182.TA.6-3-j18-1.26.H,15331
2561,184.TA.6-3-j18-1.26.H,15335
2562,186.TA.6-3-j18-1.26.H,15339
2563,188.TA.6-3-j18-1.26.H,15343
2564,190.TA.6-3-j18-1.26.H,15347
2565,192.TA.6-3-j18-1.26.H,15351
2566,194.TA.6-3-j18-1.26.H,15355
2567,196.TA.6-3-j18-1.26.H,15359
2568,198.TA.6-3-j18-1.26.H,15363
2569,200.TA.6-3-j18-1.26.H,15367
2570,202.TA.6-3-j18-1.26.H,15371
2571,204.TA.6-3-j18-1.26.H,15375
2572,206.TA.6-3-j18-1.26.H,15379
2573,207.TA.6-3-j18-1.26.H,15381
2574,208.TA.6-3-j18-1.26.H,15383
2575,209.TA.6-3-j18-1.26.H,15385
2576,210.TA.6-3-j18-1.26.H,15387
2577,211.TA.6-3-j18-1.26.H,15389
2578,212.TA.6-3-j18-1.26.H,15391
2579,180.TA.6-3-j18-1.27.H,15327
2580,213.TA.6-3-j18-1.28.H,15393
2581,216.TA.6-3-j18-1.31.R,15318
2582,26.TA.6-44-A-j18-1.3.R,16476
2583,3.TA.80-300-j18-1.12.H,4161
2584,5.TA.80-300-j18-1.12.H,4163
2585,9.TA.80-300-j18-1.12.H,4169
2586,11.TA.80-300-j18-1.12.H,4171
2587,13.TA.80-300-j18-1.12.H,4173
2588,78.TA.80-300-j18-1.27.R,4164
