,stop_id,stop_name,stop_lat,stop_lon
15559,8506628,"Frauenfeld, Langdorf",47,8
15560,8573301,"Frauenfeld, Thurgipark",47,8
15561,8573302,"Frauenfeld, Wellauer",47,8
15562,8573284,"Frauenfeld, Scheidweg",47,8
15563,8506957,"Frauenfeld, Römerstrasse",47,8
15564,8573285,"Felben, Unterdorf",47,8
15565,8506706,"Felben, Löwen",47,8
15566,8581973,"Pfyn, Biberpfad",47,8
15567,8506627,"Pfyn, Bürgi",47,8
15568,8573336,"Pfyn, Frohsinn",47,8
15569,8506857,"Dettighofen, Lanzenneunfornstr",47,8
15570,8506882,"Lanzenneunforn, Dorf",47,8
15571,8506592,"Lanzenneunforn, Schweikhof",47,8
15572,8506881,"Hörhausen, Post",47,8
15573,8573337,"Hörhausen, Dorf",47,8
15574,8573338,"Hörhausen, Freihof",47,8
15575,8506718,"Hörhausen, Hochstrasse",47,8
15576,8506863,"Steckborn, Eichhölzli",47,8
15577,8506626,"Steckborn, Sportplatz Emmig",47,8
15578,8579758,"Steckborn, im Rank",47,8
15579,8506591,"Steckborn, H'berg Scheitingen",47,8
15580,8573340,"Steckborn, Schulhaus Hub",47,8
15581,8581758,"Steckborn, Feldbach",47,8
15582,8573341,"Steckborn, Bahnhof",47,8
15583,8581972,"Dettighofen (Lanzen), Käserei",47,8
15584,8581406,"Uerschhausen, Dorf",47,8
15585,8583690,"Uesslingen, Zentrum",47,8
15586,8573342,"Wellhausen, Weinfelderstrasse",47,8
15587,8573343,"Felben-Wellhausen, Schulhaus",47,8
15588,8573344,"Pfyn, Grütli",47,8
15589,8506871,"Pfyn, Post",47,8
15590,8506969,"Pfyn, Ost",47,8
15591,8506595,"Müllheim Dorf, Grüneck",47,8
15592,8582160,"Müllheim, Felsenau",47,8
15593,8506688,"Müllheim Dorf, Post",47,9
15594,8583226,"Müllheim Dorf, Rosengasse",47,9
15595,8573345,"Müllheim Dorf, Kirche",47,9
15596,8506979,"Wigoltingen, Post",47,9
15597,8506885,"Lipperswil, Conny Land",47,9
15598,8573346,"Müllheim-Wigoltingen, Bahnhof",47,9
15599,8582011,"Müllheim, Bahnhofstrasse",47,9
15600,8573356,"Müllheim, Alterssiedlung",47,9
15601,8579925,"Müllheim Dorf, Himmelbrunnen",47,8
15602,8573357,"Müllheim, Ober Hungerbüel",47,8
15603,8506978,"Unterhörstetten, Dorf",47,8
15604,8573358,"Oberhörstetten, Abzw.",47,8
15605,8506597,"Reckenwil, Steinberg",47,8
15606,8506977,"Homburg, Dorf",47,9
15607,8583557,"Hörhausen, Käsereistrasse",47,8
15608,8573348,"Wigoltingen, Unterdorf",47,9
15609,8506594,Lamperswil TG,47,9
15610,8581971,"Lipperswil, Kellhof",47,9
15611,8506593,"Illhart, Sternen",47,9
15612,8573349,"Illhart, Oberdorf",47,9
15613,8573350,"Raperswilen, Im Wiel",47,9
15614,8506984,"Raperswilen, Dorf",47,9
15615,8580251,"Raperswilen, Schulhaus",47,9
15616,8506707,Fischbach TG,47,9
15617,8506986,"Helsighausen, Kreuzung",47,9
15618,8573352,"Fruthwilen, Oberfruthwilen",47,9
15619,8506985,"Fruthwilen, Schreinerei",47,9
15620,8573353,"Ermatingen, Breitenstein",47,9
15621,8573354,"Ermatingen, Adler",47,9
15622,8573355,"Ermatingen, Bahnhof",47,9
15623,8581970,"Ermatingen, Rathaus",47,9
15624,8581969,"Ermatingen, Friedhof",47,9
15625,8581947,"Arenenberg, Schloss",47,9
15626,8581945,"Salenstein, Dorf",47,9
15627,8506732,"Frauenfeld, Marktplatz",47,8
15628,8573359,"Frauenfeld, Thundorferstrasse",47,8
15629,8573360,"Frauenfeld, Reutenenstrasse",47,8
15630,8503688,"Frauenfeld, Aumühle",47,8
15631,8573361,"Häuslenen, Moos",47,8
15632,8506866,"Häuslenen, Zentrum",47,8
15633,8506865,Hagenbuch ZH,47,8
15634,8506859,"Hagenbuch ZH, Egghof",47,8
15635,8506853,"Aadorf, Morgental",47,8
15636,8573362,"Aadorf, Zentrum",47,8
15637,8573363,"Aadorf, Bahnhof",47,8
15638,8576958,"Ettenhausen TG, Weidlistrasse",47,8
15639,8576957,"Tänikon, Forschungsanstalt",47,8
15640,8576933,"Ettenhausen TG, Elggerstrasse",47,8
15641,8581974,"Islikon, Bahnhof",47,8
15642,8582196,"Islikon, Zentrum",47,8
15643,8582010,"Gachnang, Kath. Kirche",47,8
15644,8578819,"Gachnang, Trotte",47,8
15645,8578818,"Gachnang, Oberwilerstrasse",47,8
15646,8578817,"Gachnang, Hofen",47,8
15647,8581410,"Oberwil TG, Dorf",47,8
15648,8578816,"Gerlikon, Bausel",47,8
15649,8581523,"Gerlikon, Dorf",47,8
15650,8573375:0:K,"Frauenfeld, Bahnhof",47,8
15651,8578089,"Frauenfeld, Talackerstrasse",47,8
15652,8579932,"Frauenfeld, Fliederstrasse",47,8
15653,8578082,"Frauenfeld, Bruder-K. Kapelle",47,8
15654,8578815,"Gerlikon, Huggenbergerhaus",47,8
15655,8573375:0:M,"Frauenfeld, Bahnhof",47,8
15656,8573364,"Frauenfeld, Rosenbergstrasse",47,8
15657,8506870,"Frauenfeld, Kantonsspital",47,8
15658,8583337,"Frauenfeld, Huben",47,8
15659,8506856,"Frauenfeld, Bühl",47,8
15660,8506855,"Dingenhart, Brand",47,8
15661,8573366,"Thundorf, Ildbach",47,8
15662,8581614,"Thundorf, Brückenwaage",47,8
15663,8581616,"Stettfurt, Köll",47,8
15664,8581615,"Stettfurt, Freudenberg",47,8
15665,8581617,"Stettfurt, Vorstadt",47,8
15666,8573628,"Stettfurt, Post",47,8
15667,8573627,"Stettfurt, Lettenstrasse",47,8
15668,8573626,"Kalthäusern, Dorf",47,8
15669,8573624,"Weingarten, Brücke",47,8
15670,8573623,"Lommis, Matzingerstrasse",47,8
15671,8580249,"Lommis, Krattenbach",47,8
15672,8506679,"Affeltrangen, Dorf",47,9
15673,8573622,"Tobel-Affeltrangen, Bahnhof",47,9
15674,8573625,"Weingarten-Kalthäusern,Dorfstr",47,8
15675,8573375:0:L,"Frauenfeld, Bahnhof",47,8
15676,8580967,"Dingenhart, Dorf",47,8
15677,8581297,"Dingenhart, Stählibuck",47,8
15678,8506964,"Thundorf, Post",47,8
15679,8506949,"Thundorf, Aufhofen",47,8
15680,8506886,Lustdorf,47,8
15681,8573367,Wolfikon TG,47,9
15682,8506959,"Strohwilen-Wolfikon, Käserei",47,9
15683,8573368,"Strohwilen, Dorf",47,9
15684,8573369,"Griesenberg, Vogelsang",47,9
15685,8506971,"Griesenberg, Hub",47,9
15686,8506864,"Fimmelsberg, Kreuz",47,9
15687,8573370,Bänikon,47,9
15688,8506854,"Bissegg, Post",47,9
15689,8583488,"Bissegg, Junkholz",47,9
15690,8580601,"Amlikon, Oberdorf",47,9
15691,8506551,"Amlikon, Mitte",47,9
15692,8573371,"Amlikon, Unterdorf",47,9
15693,8573372,"Ottoberg, Feldhof",47,9
15694,8573373,"Weinfelden, Maienrain",47,9
15695,8579838,"Schlatt b.D'hofen,Turnhallenst",47,8
15696,8573488,"Schlatt b. D'hofen, Post",47,8
15697,8581850,"Schlatt b. D'hofen, Bistro",47,8
15698,8580969,Mettschlatt,47,8
15699,8580970,"Oberschlatt TG, Dorf",47,8
15700,8573491,"Schlatt b. D'hofen, Bahnhof",47,8
15701,8573490,"Schlatt b. D'hofen, Held",47,8
15702,8573489,"Schlatt b. D'hofen, Wiesenthal",47,8
15703,8594891,"Kreuzlingen, Besmer",47,9
15704,8594892,"Kreuzlingen, Burggraben",47,9
15705,8594893,"Kreuzlingen, Burg",47,9
15706,8594895,"Kreuzlingen, Remisbergplatz",47,9
15707,8594896,"Kreuzlingen, Egelsee",47,9
15708,8580246,"Kreuzlingen, Alterszentrum",47,9
15709,8573404:0:B,"Kreuzlingen, Bärenplatz",47,9
15710,8581698,"Kreuzlingen, Sonnenweg",47,9
15711,8581885,"Kreuzlingen, Karussell",47,9
15712,8573376,"Kreuzlingen, Bahnhof",47,9
15713,8573404:0:A,"Kreuzlingen, Bärenplatz",47,9
15714,8594897,"Kreuzlingen, Felsenburg",47,9
15715,8595085,"Kreuzlingen, Wolfagger",47,9
15716,8594898,"Kreuzlingen, Sägenösch",47,9
15717,8595616,"Kreuzlingen, Gaissberg",47,9
15718,8594899,"Kreuzlingen, Rothaus",47,9
15719,8594900,"Kreuzlingen, Langhalden",47,9
15720,8594894,"Kreuzlingen, Käsbach",47,9
15721,8581886,"Kreuzlingen, Finkernstrasse",47,9
15722,8581996,"Kreuzlingen, Weiherstrasse",47,9
15723,8581717:0:A,"Kreuzlingen, Seepark",47,9
15724,8594913,"Kreuzlingen, Neudorfstrasse",47,9
15725,8594907,"Kreuzlingen, Wasenstrasse",47,9
15726,8594906,"Kreuzlingen, Bahnhof Hafen",47,9
15727,8594911,"Kreuzlingen, Bodensee-Arena",47,9
15728,8594905,"Kreuzlingen, Kantonsschule",47,9
15729,8580245,"Kreuzlingen, Rosenegg",47,9
15730,8594912,"Kreuzlingen, alte Bergstrasse",47,9
15731,8573390,"Kreuzlingen, Bergstr",47,9
15732,8573391,"Kreuzlingen, Jakobshöhe",47,9
15733,8594909,"Kreuzlingen, Friedbergstrasse",47,9
15734,8594914,"Kreuzlingen, Seeblickstrasse",47,9
15735,8581809,"Kreuzlingen Bernrain, Bahnhof",47,9
15736,8594901,"Kreuzlingen, Bernegg",47,9
15737,8594902,"Kreuzlingen, Seeschau",47,9
15738,8594903,"Kreuzlingen, Rosenweg",47,9
15739,8594904,"Kreuzlingen, Spiesshaldenstr.",47,9
15740,8594908,"Kreuzlingen, Paulistrasse",47,9
15741,8594910,"Kreuzlingen, Schwimmbad",47,9
15742,8595084,"Kreuzlingen, Sonnenwiesenstr.",47,9
15743,8581717:0:B,"Kreuzlingen, Seepark",47,9
15744,8594585,"Kreuzlingen, Ribistrasse",47,9
15745,8594582,"Kreuzlingen, Brunegg",47,9
15746,8594584,"Kreuzlingen, Granegg",47,9
15747,8594583,"Kreuzlingen, Esslenstrasse",47,9
15748,8573377,"Kreuzlingen, MOWAG",47,9
15749,8573401,"Kreuzlingen, Rebstockplatz",47,9
15750,8581690,"Kreuzlingen, Fliegaufstrasse",47,9
15751,8573402,"Kreuzlingen, Kolosseumplatz",47,9
15752,8573403,"Kreuzlingen, Löwenstrasse",47,9
15753,8581697,"Kreuzlingen, Helvetiaplatz",47,9
15754,8594917,"Kreuzlingen, Grenzstrasse",47,9
15755,8594915,"Kreuzlingen, Dufourstrasse",47,9
15756,8594916,"Kreuzlingen, Konstanzerstrasse",47,9
15757,8581717,"Kreuzlingen, Seepark",47,9
15758,8573407,"Kreuzlingen, Breite",47,9
15759,8573406,"Kreuzlingen, Blaues-Haus-Platz",47,9
15760,8573405,"Kreuzlingen, Seminar",47,9
15761,8581692,"Tägerwilen, Glaserstrasse",47,9
15762,8595614,"Tägerwilen, Ruet",47,9
15763,8582498,"Tägerwilen Dorf, Bahnhof",47,9
15764,8573378,"Tägerwilen, Kirche",47,9
15765,8581693,"Tägerwilen, Zentrum",47,9
15766,8573379,"Tägerwilen, Hertler",47,9
15767,8582495,"Tägerwilen, Spulackerstrasse",47,9
15768,8594586,"Tägerwilen, Guggenbühl",47,9
15769,8581694,"Konstanz, Zähringerplatz",47,9
15770,8581707,"Konstanz, Sternenplatz",47,9
15771,8581708,"Konstanz, Konzilstrasse",47,9
15772,8581695,"Konstanz, Marktstätte",47,9
15773,8581696,"Kreuzlingen, Hauptzoll",47,9
15774,8573404,"Kreuzlingen, Bärenplatz",47,9
15775,8573408,"Kreuzlingen, Kurzrickenbach",47,9
15776,8573409,"Kreuzlingen, Zihlstrasse",47,9
15777,8573410,"Bottighofen, Post",47,9
15778,8573411,"Bottighofen, Turnhalle",47,9
15779,8581718,"Scherzingen, Kirche",47,9
15780,8573415,"Scherzingen, Bäckerstübli",47,9
15781,8573426,"Landschlacht, Post",47,9
15782,8573427,"Landschlacht, Vorderdorf",47,9
15783,8581846,"Konstanz, Schweizer Bahnhof",47,9
15784,8506568,"Wäldi, Dorfplatz",47,9
15785,8581810,"Engwilen, Hauptstrasse",47,9
15786,8506566,"Sonterswil, Volg",47,9
15787,8506564,Hefenhausen,47,9
15788,8506567,"Wagerswil, Dorf",47,9
15789,8573384,"Engwang, Dorf",47,9
15790,8506565,"Märstetten Dorf, Post",47,9
15791,8573385,"Märstetten Station, Obstgarten",47,9
15792,8573386,"Märstetten Station, Bahnhof",47,9
15793,8582808,"Märstetten, Muggenwinggel",47,9
15794,8573286:0:B,"Weinfelden, Bahnhof",47,9
15795,8573394,"Schwaderloh, Dorf",47,9
15796,8506559,"Neuwilen, Dorf",47,9
15797,8573395,"Neuwilen, Käserei",47,9
15798,8506557,Ellighausen,47,9
15799,8506554,Alterswilen,47,9
15800,8506556,"Dotnacht, Dorfplatz",47,9
15801,8573396,"Hugelshofen, Schlatt",47,9
15802,8573397,"Hugelshofen, Unterdorf",47,9
15803,8573398,"Hugelshofen, Langgasse",47,9
15804,8506562,"Ottoberg, Gaishaus",47,9
15805,8573399,"Ottoberg, Wald",47,9
15806,8506560,"Ottoberg, Schulhaus",47,9
15807,8506561,"Ottoberg, Weinberg",47,9
15808,8581619,"Weinfelden, vorderes Bachtobel",47,9
15809,8582806,"Weinfelden, Bachtobelstrasse",47,9
15810,8573400,"Weinfelden, Schlossgasse",47,9
15811,8573392,"Kreuzlingen, Kirche Bernrain",47,9
15812,8573431,"Altnau, Kirche",47,9
15813,8573432,"Altnau, Rössli",47,9
15814,8573430,"Altnau, Post",47,9
15815,8573429,"Altnau, Unterhof",47,9
15816,8573428,"Altnau, Längiacker",47,9
15817,8581706,"Altnau, Bahnhof",47,9
15818,8581675,"Altnau, Schmitteweg",47,9
15819,8581705,"Bottighofen, Hinterdorf",47,9
15820,8581683,"Lengwil, Bahnhof",47,9
15821,8581704,"Lengwil, Ekkharthof",47,9
15822,8573376:0:B,"Kreuzlingen, Bahnhof",47,9
15823,8573412,"Scherzingen, Scheidweg",47,9
15824,8506772,"Scherzingen, Post",47,9
15825,8581678,"Güttingen, Dorf",47,9
15826,8581676,"Altnau, Unterdorf",47,9
15827,8581677,"Altnau, Seezelgstrasse",47,9
15828,8573376:0:C,"Kreuzlingen, Bahnhof",47,9
15829,8581680,"Kreuzlingen, Remisbergstrasse",47,9
15830,8581681,"Kreuzlingen, Gaissbergstrasse",47,9
15831,8581682,"Kreuzlingen, Möösliweg",47,9
15832,8581684,"Lengwil, Dorf",47,9
15833,8581702,"Oberhofen TG, Dorf",47,9
15834,8581703,"Dettighofen (Lengwil), Dorf",47,9
15835,8582173,"Illighausen, Wilen",47,9
15836,8578137,"Illighausen, Dorf",47,9
15837,8582174,"Klarsreuti, Linde",47,9
15838,8582175,"Birwinken, Käserei",47,9
15839,8573422,"Mattwil, Ochsen",47,9
15840,8506613,"Mattwil, Schule",47,9
15841,8506610,Happerswil,47,9
15842,8582176,"Andwil TG, Eckartshausen",47,9
15843,8582177,"Andwil TG, Volg",47,9
15844,8582178,"Heimenhofen, Kreuzung",47,9
15845,8582179,"Donzhausen, Dorfplatz",47,9
15846,8506612,"Leimbach TG, Kreuzung",47,9
15847,8581620,"Opfershofen TG, Dorf",47,9
15848,8506571,"Mauren TG, Schulstrasse",47,9
15849,8506569,"Weinfelden, Giessen",47,9
15850,8582226,"Weinfelden, Güttingersreuti",47,9
15851,8506573,"Weinfelden, Pflegeheim",47,9
15852,8573287,"Weinfelden, Aeuli",47,9
15853,8581851,"Weinfelden, Humana",47,9
15854,8582006,"Weinfelden, Sonnenplatz",47,9
15855,8580250,"Weinfelden, Felsenstrasse",47,9
15856,8573286:0:A,"Weinfelden, Bahnhof",47,9
15857,8577386,"Erstfeld, Bahnhof",46,8
15858,8587506,"Erstfeld, Reformierte Kirche",46,8
15859,8577385,"Erstfeld, Unterdorf",46,8
15860,8577384,"Erstfeld, Lindenried",46,8
15861,8577383,"Schattdorf, Rossgiessen",46,8
15862,8577380,"Schattdorf, Rynächt",46,8
15863,8587927,"Schattdorf, Gandrütti",46,8
15864,8577379,"Schattdorf, Adlergarten",46,8
15865,8505893,"Schattdorf, Dorf",46,8
15866,8577378,"Schattdorf, Grund",46,8
15867,8588569,"Bürglen UR, Urnertor",46,8
15868,8573116,"Altdorf UR, Kollegium",46,8
15869,8587401,"Altdorf UR, Frauenkloster",46,8
15870,8577376,"Altdorf UR, Gemeindehaus",46,8
15871,8577375,"Altdorf UR, Spital",46,8
15872,8577374,"Altdorf UR, Ringli",46,8
15873,8577373,"Altdorf UR, Moosbad",46,8
15874,8577372,"Flüelen, Reider",46,8
15875,8577371,"Flüelen, Hauptplatz",46,8
15876,8587505,"Erstfeld, Birtschen",46,8
15877,8588198,"Erstfeld, Mohrenkopf",46,8
15878,8577387,"Silenen, Schützen",46,8
15879,8577388,"Silenen, Ellbogenkapelle",46,8
15880,8577389,"Silenen, Efibach",46,8
15881,8505664,"Silenen, Dägerlohn",46,8
15882,8577390,"Silenen, Gemeindehaus",46,8
15883,8588653,"Silenen, Dörfli",46,8
15884,8577391,"Amsteg, Zeughaus",46,8
15885,8588654,"Amsteg, Schulhaus",46,8
15886,8505667,"Amsteg, Post",46,8
15887,8587425,"Intschi, Aelmen",46,8
15888,8505121,"Intschi, Seilbahn",46,8
15889,8587426,"Gurtnellen, Graggental",46,8
15890,8587427,"Gurtnellen, Meitschligen",46,8
15891,8587428,"Gurtnellen, Fellital",46,8
15892,8505122,"Gurtnellen Wiler, Gotthardstr.",46,8
15893,8587429,"Gurtnellen, Surüti",46,8
15894,8587430,"Wassen, Pfaffensprung",46,8
15895,8589212,"Wassen, Dorf",46,8
15896,8587431,"Wassen, Wattingen",46,8
15897,8591899,"Göschenen, Ausserdorf",46,8
15898,8591900,"Flüelen, Matte",46,8
15899,8577370,"Flüelen, Altersheim",46,8
15900,8591901,"Flüelen, Usserdorf",46,8
15901,8577369,"Flüelen, Gruonbach",46,8
15902,8577381,"Schattdorf, Chastelen",46,8
15903,8577382,"Schattdorf, Rüttigarten",46,8
15904,8573087,"Altdorf UR, Hagenschulhaus",46,8
15905,8588567,"Altdorf UR, Langmatt",46,8
15906,8573088,"Altdorf UR, Bahnhof",46,8
15907,8588652,"Altdorf UR, Pro Familia",46,8
15908,8588583,"Altdorf UR, Steinmattstrasse",46,8
15909,8577393,"Altdorf UR, Ruberst",46,8
15910,8577394,"Attinghausen, Post",46,8
15911,8593515,"Attinghausen, Plätzli",46,8
15912,8593514,"Attinghausen, Galliried",46,8
15913,8505668,"Attinghausen, Seilbahn",46,8
15914,8505113:0:4,Altdorf,46,8
15915,8505119:0:3,Göschenen,46,8
15916,8505658,Brügg (Bürglen UR),46,8
15917,8505659,"Bürglen UR, Loreto",46,8
15918,8573118,"Bürglen UR, St. Sebastian",46,8
15919,8587599,"Bürglen UR, Sonneggstrasse",46,8
15920,8505890,"Bürglen UR, Post",46,8
15921,8573117,"Bürglen UR, Hartolfingen",46,8
15922,8577395,"Bürglen UR, Seminar",46,8
15923,8587775,"Altdorf UR, Chornmatt",46,8
15924,8573089,"Altdorf UR, Allmend",46,8
15925,8587291,"Seedorf UR, Reussbrücke",46,8
15926,8588124,"Seedorf UR, Wyden",46,8
15927,8595392,"Seedorf UR, Dorf",46,8
15928,8582061,"Seedorf UR, Grund",46,8
15929,8573092,"Seedorf UR, Schloss A Pro",46,8
15930,8505780,"Isenthal, Post",46,8
15931,8581321,"Isenthal, Luss",46,8
15932,8573101,"Isenthal, Weid-Furggelen",46,8
15933,8573102,"Isenthal, Schwanden",46,8
15934,8573103,"Isenthal, Schluchen",46,8
15935,8573104,"Isenthal, Chliwäldli",46,8
15936,8573105,"Isenthal, Stettli",46,8
15937,8508864,"Isenthal, Seilbahn St. Jakob",46,8
15938,8505657,"Altdorf UR, Post",46,8
15939,8573093,"Seedorf UR, Seehof",46,8
15940,8573094,"Seedorf UR, Bolzbach",46,8
15941,8505918,"Isleten, Seegarten",46,8
15942,8573098,"Isenthal, Chäppeli",46,8
15943,8573099,"Isenthal, Heissrüti",46,8
15944,8573100,"Isenthal, Schwybogenbrücke",46,8
15945,8505667:0:B,"Amsteg, Post",46,8
15946,8573086,"Amsteg, St. Anton",46,8
15947,8505778,"Bristen, Dorf",46,8
15948,8505915,"Bristen, Kohlplatz",46,8
15949,8505916,"Bristen, Wideli",46,8
15950,8505896,"Golzern, Talstation Seilbahn",46,8
15951,8505667:0:A,"Amsteg, Post",46,8
15952,8577375:0:B,"Altdorf UR, Spital",46,8
15953,8573116:0:D,"Altdorf UR, Kollegium",46,8
15954,8505660,"Bürglen UR, Trudelingen",46,8
15955,8573119,"Spiringen, Grindli",46,8
15956,8505661,"Spiringen, Witerschwanden",46,8
15957,8573120,"Spiringen, Locherbach",46,8
15958,8573121,"Spiringen, Holzboden",46,8
15959,8505772,"Spiringen, Post",46,8
15960,8573122,"Spiringen, Kipfen-Tristel",46,8
15961,8581319,"Spiringen, Rütti",46,8
15962,8573123,"Spiringen, Glätti",46,8
15963,8573124,"Unterschächen, Stutz",46,8
15964,8505774,"Unterschächen, Post",46,8
15965,8573125,"Unterschächen, Ribi",46,8
15966,8583352,"Unterschächen, Hältikehr",46,8
15967,8583353,"Unterschächen, Lehnacher",46,8
15968,8505775,Urigen,46,8
15969,8583354,"Unterschächen, Äbnet",46,8
15970,8583355,"Unterschächen, Ritzen",46,8
15971,8573126,"Unterschächen, Frittertal",46,8
15972,8573127,"Unterschächen, Untere Balm",46,8
15973,8505752,Balm (Klausen),46,8
15974,8505975,Klausen Passhöhe,46,8
15975,8573128,"Urnerboden, Vorfrutt",46,8
15976,8505880,"Urnerboden, Klus",46,8
15977,8505776,"Urnerboden, Dorf",46,8
15978,8505996,"Urnerboden, Sonne",46,8
15979,8505997,"Urnerboden, Argseeli",46,8
15980,8505739,"Linthal, Kantonsgrenze",46,8
15981,8505740,"Linthal, Frittern",46,8
15982,8505741,"Linthal, Stichplattenkehre",46,8
15983,8573129,"Linthal, Oberberg",46,8
15984,8505699,"Linthal, Bergli",46,8
15985,8573116:0:C,"Altdorf UR, Kollegium",46,8
15986,8577375:0:A,"Altdorf UR, Spital",46,8
15987,8505779,"Göscheneralp, Dammagletscher",46,8
15988,8573112,Gwüest,46,8
15989,8580792,"Göschenen, Jäntelboden",46,8
15990,8573111,"Göschenen, Abzw. Voralp",46,8
15991,8573110,Wiggen b. Göschenen,46,8
15992,8573109,"Göschenen, Abzw. Salbit",46,8
15993,8583365,"Göschenen, Grit",46,8
15994,8573108,"Göschenen, Abfrutt",46,8
15995,8573107,"Göschenen, Dorf",46,8
15996,8594471,"Andermatt, Bodenstrasse",46,8
15997,8595940,"Andermatt, Bodenstrasse 2",46,8
15998,8595941,"Andermatt, Gemeinde Werkhof",46,8
15999,8594472,"Andermatt, Gemeindehaus",46,8
16000,8594469,"Andermatt, Gemsstockbahn",46,8
16001,8595942,"Andermatt, Gemsstockbahn 2",46,8
16002,8594473,"Andermatt, Krone",46,8
16003,8595943,"Andermatt, Brücke",46,8
16004,8594477,"Andermatt, Kreisel Oberalp Süd",46,8
16005,8595235,"Andermatt, Unterwiler 1",46,8
16006,8595944,"Andermatt, Unteralp 1",46,8
16007,8594476,"Andermatt, Oberwiler",46,8
16008,8595945,"Andermatt, Unteralp 2",46,8
16009,8595236,"Andermatt, Unterwiler 2",46,8
16010,8594475,"Andermatt, Poststrasse",46,8
16011,8594474,"Andermatt, Tourist Info",46,8
16012,8588506,"Gurtnellen, Grünen Waldstrasse",46,8
16013,8588505,"Gurtnellen, Stalden",46,8
16014,8595357,"Gurtnellen, Miseli",46,8
16015,8587650,"Gurtnellen Dorf, Schulhaus",46,8
16016,8573146,"Hospental, Zumdorf",46,8
16017,8573147,"Realp, Post",46,8
16018,8505760,Galenstock (Furka),46,8
16019,8508982,Tiefenbach (Furka),46,8
16020,8505549,Sidelenbach (Furka),46,8
16021,8505759,"Furkapass, Hotel Furkablick",46,8
16022,8505899,Furka Passhöhe,46,8
16023,8505754,Belvedere Furka,46,8
16024,8580044,"Oberwald VS, Muttbach",46,8
16025,8518452:0:1,Prilly-Malley,46,6
16026,8501118:0:1,Renens VD,46,6
16027,8501117:0:4,Bussigny,46,6
16028,8501116:0:2,Vufflens-la-Ville,46,6
16029,8501115:0:1,Cossonay-Penthalaz,46,6
16030,8501114:0:1,Eclépens,46,6
16031,8501113:0:1,Bavois,46,6
16032,8501112:0:2,Chavornay,46,6
16033,8501111:0:2,Essert-Pittet,46,6
16034,8501110:0:2,Ependes,46,6
16035,8504201:0:1,Grandson,46,6
16036,8501120:0:9,Lausanne,46,6
16037,8501120:0:6,Lausanne,46,6
16038,8501110:0:1,Ependes,46,6
16039,8501111:0:1,Essert-Pittet,46,6
16040,8501112:0:3,Chavornay,46,6
16041,8501113:0:2,Bavois,46,6
16042,8501114:0:2,Eclépens,46,6
16043,8501115:0:2,Cossonay-Penthalaz,46,6
16044,8501116:0:1,Vufflens-la-Ville,46,6
16045,8501117:0:3,Bussigny,46,6
16046,8501118:0:4,Renens VD,46,6
16047,8518452:0:3,Prilly-Malley,46,6
16048,8570600,"Aigle, gare",46,6
16049,8570601,"Aigle, place du Marché",46,6
16050,8595963,"Yvorne, Socrettaz",46,6
16051,8587746,"Yvorne, Clos de l'Ombren",46,6
16052,8591834,"Versvey, Lac Verney Campings",46,6
16053,8591823,"Roche VD, centre commercial",46,6
16054,8591822,"Roche VD, Rotzéranne-Pré-Clos",46,6
16055,8591820,"Roche VD, Salines",46,6
16056,8570585,"Rennaz, village",46,6
16057,8570584,"Rennaz, motel",46,6
16058,8570583,"Rennaz, centre commercial",46,6
16059,8570582,"Villeneuve VD,Pré des Fourches",46,6
16060,8579185,"Villeneuve VD, Eau-Froide",46,6
16061,8570581,"Villeneuve VD, gare",46,6
16062,8557105,"Noville, Collège",46,6
16063,8580445,"Noville, Chotron",46,6
16064,8570588,"Noville, Crebelley",46,6
16065,8570589,"Chessel, Grand-Bois",46,6
16066,8570590,"Chessel, poste",46,6
16067,8570591,"Vouvry, Porte-du-Scex",46,6
16068,8582056,"Vouvry, Le Culat",46,6
16069,8570593,"Vouvry, poste",46,6
16070,8593769,"Aigle, Novassales",46,6
16071,8593768,"Aigle, hôpital",46,6
16072,8593766,"Aigle, Dents-du-Midi",46,6
16073,8581046,"Aigle, rte d'Evian",46,6
16074,8593764,"Aigle, ch. des Lieugex",46,6
16075,8593770,"Aigle, Pré d'Emoz A",46,6
16076,8593771,"Aigle, Pré d'Emoz B",46,6
16077,8581050,"Aigle, La Mêlée",46,6
16078,8593765,"Aigle, Champex",46,6
16079,8581048,"Aigle, Golf",46,6
16080,8581047,"Aigle, Pautex",46,6
16081,8593763,"Aigle, av. Margencel",46,6
16082,8581049,"Aigle, Service Auto",46,6
16083,8570616,"Vionnaz, croisée d'Illarsaz",46,6
16084,8504663,"Vionnaz, poste",46,6
16085,8570602,"Yvorne, anc. poste",46,6
16086,8570603,"Yvorne, Le Torrent",46,6
16087,8504660,Vers-Morey,46,6
16088,8570604,"Yvorne, Vers-Chenaux",46,6
16089,8504661,Vers-Cort,46,6
16090,8583404,"Corbeyrier, place Champillon",46,6
16091,8583765,"Corbeyrier, En Saconnex",46,6
16092,8570605,"Corbeyrier, Vers-la-Crête",46,6
16093,8501759,"Corbeyrier, poste",46,6
16094,8570606,"Corbeyrier, Vers la Doey",46,6
16095,8582430,"Corbeyrier, Luan",46,6
16096,8580398,"Corbeyrier, Café de Luan",46,6
16097,8579114,"Villars-sur-Ollon, gare",46,7
16098,8579126,"Villars-sur-Ollon, temple",46,7
16099,8579127,"Chesières, Aiglon Collège",46,7
16100,8579128,"Chesières, Hôtel du Soleil",46,7
