,0
19582,8503108:0:3
19583,8503107:0:3
19584,8503105:0:1
19585,8503104:0:3
19586,8503111:0:1
19587,8503102:0:2
19588,8503101:0:3
19589,8503141:0:2
19590,8503100:0:3
19591,8503004:0:1
19592,8503103:0:2
19593,8576107
19594,8576108
19595,8576109
19596,8576112
19597,8576113
19598,8576114
19599,8576116
19600,8576117
19601,8576118
19602,8576119
19603,8576120
19604,8576122
19605,8576123
19606,8576124
19607,8576110
19608,8503059
19609,8530813
19610,8530812
19611,8591429
19612,8530811
19613,8591315
19614,8503078
19615,8503077
19616,8503067
19617,8503075
19618,8503066
19619,8503068
19620,8503074
19621,8503065:0:2
19622,8503064
19623,8503072
19624,8503063
19625,8503062
19626,8590601
19627,8590648
19628,8590722
19629,8590785
19630,8590613
19631,8590711
19632,8576226
19633,8576225
19634,8503065:0:1
19635,8503060
19636,8503070
19637,8503061
19638,8591104
19639,8503065
19640,8503065:0:3
19641,8503508:0:1
19642,8503305:0:6
19643,8503303:0:2
19644,8503302:0:2
19645,8503301:0:1
19646,8503302:0:1
19647,8503303:0:1
19648,8503306:0:2
19649,8503211:0:1
19650,8503207:0:1
19651,8503204:0:3
19652,8503202:0:6
19653,8503011:0:2
19654,8503006:0:3
19655,8503011:0:1
19656,8503202:0:3
19657,8503204:0:4
19658,8503207:0:2
19659,8503225
19660,8503225:0:7B
19661,8579994
19662,8573713
19663,8582722
19664,8582721
19665,8582723
19666,8502953
19667,8591366
19668,8575014
19669,8574739
19670,8574684
19671,8574658
19672,8574615
19673,8574610
19674,8573714
19675,8574780
19676,8574898
19677,8557101
19678,8590788
19679,8590786
19680,8590787
19681,8590799
19682,8503526:0:3
19683,8503008:0:2
19684,8503008:0:1
19685,8573728
19686,8502885
19687,8573729
19688,8502779
19689,8583069
19690,8573194
19691,8572604
19692,8572606
19693,8503401:0:1
19694,8503402:0:2
19695,8503403:0:3
19696,8503404:0:3
19697,8503420:0:1
19698,8503421:0:3
19699,8503551
19700,8503693
19701,8573712
19702,8503692
19703,8557097
19704,8583743
19705,8583742
19706,8582701
19707,8583855
19708,8573171
19709,8502554
19710,8573170
19711,8573169
19712,8502758
19713,8583756
19714,8583047
19715,8502771
19716,8573733
19717,8573732
19718,8573734
19719,8582763
19720,8580268
19721,8502574
19722,8582752
19723,8583731
19724,8573731
19725,8503696
19726,8581059
19727,8503691
19728,8503690
19729,8583053
19730,8573724
19731,8503694
19732,8573715
19733,8579991
19734,8573730
19735,8506011:0:2
19736,8506013:0:2
19737,8506014:0:2
19738,8502882
19739,8573179
19740,8573180
19741,8573181
19742,8579839
19743,8580297
19744,8580298
19745,8580299
19746,8580300
19747,8503697
19748,8573716
19749,8503689
19750,8502986
19751,8502961
19752,8573182
19753,8502963
19754,8502764
19755,8502763
19756,8573176
19757,8503695
19758,8573717
19759,8503009:0:4
19760,8503200:0:1
19761,8503201:0:1
19762,8502209:0:2
19763,8502208:0:3
19764,8503015:0:1
19765,8503307:0:2
19766,8503305:0:2
19767,8506047:0:2
19768,8503006:0:4
19769,8503015:0:2
19770,8502204:0:1
19771,8502208:0:4
19772,8502209:0:1
19773,8503201:0:2
19774,8503200:0:2
19775,8503009:0:3
19776,8502204:0:6B
19777,8503307:0:3
19778,8573168
19779,8573166
19780,8573165
19781,8573164
19782,8503791
19783,8573163
19784,8502776
19785,8573162
19786,8573161
19787,8573160
19788,8503862
19789,8502992
19790,8503887
19791,8573159
19792,8502762
19793,8573158
19794,8573167
19795,8503134:0:1
19796,8503135
19797,8503136:0:2
19798,8503137
19799,8503138:0:1
19800,8503139:0:1
19801,8503121:0:3
19802,8503139:0:2
19803,8506000:0:2
19804,8506002:0:2
19805,8506003:0:1
19806,8506004:0:1
19807,8506005:0:2
19808,8506006:0:1
19809,8506007:0:1
19810,8506008:0:2
19811,8506009:0:1
19812,8503136:0:1
19813,8506008:0:1
19814,8506005:0:1
19815,8573187
19816,8573186
19817,8573185
19818,8502991
19819,8573184
19820,8506024:0:1
19821,8506023
19822,8506022
19823,8506021
19824,8506139:0:1
19825,8506024:0:2
19826,8503301:0:2
19827,8503300:0:1
19828,8503123:0:1
19829,8503305:0:5
19830,8502113:0:4CD
19831,8506049:0:1
19832,8506046:0:1
19833,8506045:0:2
19834,8506045:0:1
19835,8506046:0:2
19836,8506049:0:2
19837,8506039:0:1
19838,8506000:0:1
19839,8506001:0:7
19840,8516218:0:2
19841,8506015:0:2
19842,8506035:0:2
19843,8506012:0:1
19844,8506010:0:1
19845,8506010:0:2
19846,8506012:0:2
19847,8506035:0:1
19848,8506015:0:1
19849,8516218:0:1
19850,8506001:0:6
19851,8500010:0:9AB
19852,8500010:0:5AB
19853,8503097
19854,8503089
19855,8503099
19856,8503096
19857,8503095
19858,8503094
19859,8503093
19860,8503086
19861,8503087
19862,8503091
19863,8503088:0:21
19864,8503098
19865,8506044
19866,8506043
19867,8506042
19868,8506041
19869,8503400:0:4
19870,8503402:0:3
19871,8503405
19872,8503413:0:1
19873,8503415:0:1
19874,8503414:0:1
19875,8503408:0:6
19876,8503400:0:6
19877,8502225:0:1
19878,8502226:0:1
19879,8502226:0:2
19880,8502227:0:2
19881,8518459
19882,8502204:0:7
19883,8502227:0:3
19884,8580619
19885,8580620
19886,8582005
19887,8580617
19888,8580615
19889,8580614
19890,8503850
19891,8580632
19892,8503856
19893,8580631
19894,8580630
19895,8580629
19896,8580628
19897,8580635
19898,8580626
19899,8580625
19900,8580624
19901,8580623
19902,8580622
19903,8580621
19904,8573257
19905,8503702
19906,8580636
19907,8557119
19908,8573237
19909,8573238
19910,8573239
19911,8582662
19912,8583761
19913,8581780
19914,8580583
19915,8573251
19916,8573252
19917,8503786
19918,8503783
19919,8573235
19920,8503860
19921,8573261
19922,8573262
19923,8582720
19924,8583769
19925,8503885
19926,8573236
19927,8573240
19928,8573241
19929,8573242
19930,8590762
19931,8573244
19932,8587799
19933,8573205
19934,8573213
19935,8573263
19936,8503854
19937,8503597
19938,8583712
19939,8573247
19940,8572590
19941,8573256
19942,8573255
19943,8573254
19944,8503853
19945,8573253
19946,8580301
19947,8588553
19948,8573211
19949,8573232
19950,8573230
19951,8573229
19952,8506895
19953,8573228
19954,8573226
19955,8506889
19956,8506897
19957,8506892
19958,8573224
19959,8506891
19960,8573223
19961,8506894
19962,8573219
19963,8573220
19964,8506890
19965,8573221
19966,8573222
19967,8583052
19968,8503874
19969,8573216
19970,8573217
19971,8576750
19972,8573218
19973,8573215
19974,8506898
19975,8573225
19976,8503871
19977,8503782
19978,8573260
19979,8503771
19980,8573259
19981,8583831
19982,8573208
19983,8583774
19984,8573207
19985,8573206
19986,8503781
19987,8582739
19988,8503772
19989,8583775
19990,8503989
19991,8503857
19992,8573209
19993,8503788
19994,8579843
19995,8590723
19996,8573264
19997,8573265
19998,8594552
19999,8573276
20000,8573275
20001,8573274
20002,8573273
20003,8573272
20004,8573271
20005,8573268
20006,8573269
20007,8573270
20008,8573267
20009,8575955
20010,8575954
20011,8575953
20012,8583115
20013,8575952
20014,8575949
20015,8574203
20016,8574587
20017,8575950
20018,8576290
20019,8579945
20020,8583818
20021,8579942
20022,8579944
20023,8583817
20024,8579937
20025,8579939
20026,8581796
20027,8579941
20028,8587333
20029,8503576
20030,8583589
20031,8582103
20032,8583590
20033,8581966
20034,8576292
20035,8575121
20036,8576291
20037,8583772
20038,8576296
20039,8576295
20040,8587322
20041,8575017
20042,8575027
20043,8575115
20044,8582400
20045,8582401
20046,8587321
20047,8503004:0:3
20048,8503007:0:2
20049,8503007:0:3
20050,8503529:0:3
20051,8503528:0:1
20052,8503525:0:1
20053,8503527:0:1
20054,8503105:0:3
20055,8503526:0:4
20056,8503529:0:2
20057,8506629
20058,8573202
20059,8557098
20060,8573201
20061,8580296
20062,8573200
20063,8573199
20064,8573198
20065,8573197
20066,8573196
20067,8576297
20068,8594199
20069,8574236
20070,8583591
20071,8583415
20072,8576298
20073,8587551
20074,8574474
20075,8576301
20076,8576303
20077,8576304
20078,8587717
20079,8587718
20080,8587017
20081,8580798
20082,8576227
20083,8576234
20084,8576232
20085,8576231
20086,8576229
20087,8582001
20088,8573311
20089,8573310
20090,8506748
20091,8580761
20092,8582021
20093,8576302
20094,8582872
20095,8506875
20096,8506879
20097,8573434
20098,8506763
20099,8573433
20100,8506878
20101,8506768
20102,8573437
20103,8573436
20104,8573435
20105,8580722
20106,8573438
20107,8503952
20108,8503971
20109,8573447
20110,8503959
20111,8573445
20112,8503958
20113,8573450
20114,8573449
20115,8557042
20116,8573455
20117,8573454
20118,8573453
20119,8582052
20120,8576149
20121,8576148
20122,8576147
20123,8573678
20124,8573677
20125,8582123
20126,8506896
20127,8573676
20128,8590954
20129,8573675
20130,8573674
20131,8573671
20132,8588552
20133,8583360
20134,8573688
20135,8573687
20136,8573686
20137,8573685
20138,8573684
20139,8573683
20140,8573682
20141,8581527
20142,8573681
20143,8573680
20144,8573679
20145,8573701
20146,8581770
20147,8506989
20148,8573702
20149,8573689
20150,8506952
20151,8573700
20152,8581536
20153,8581537
20154,8573698
20155,8573697
20156,8503705
20157,8573695
20158,8506691
20159,8573694
20160,8573691
20161,8506899
20162,8580521
20163,8583830
20164,8581613
20165,8582613
20166,8581611
20167,8581612
20168,8583361
20169,8582673
20170,8582612
20171,8573667
20172,8579712
20173,8580291
20174,8582789
20175,8580256
20176,8580257
20177,8580258
20178,8580259
20179,8580260
20180,8580261
20181,8581755
20182,8580262
20183,8580263
20184,8580264
20185,8580265
20186,8573656
20187,8506692
20188,8573668
20189,8573669
20190,8573670
20191,8573672
20192,8503340:0:1
20193,8503309:0:1
20194,8503308:0:3
20195,8503307:0:1
20196,8503308:0:4
20197,8503340:0:2
20198,8503304:0:2
20199,8503304:0:3
20200,8503109:0:2
20201,8503110
20202,8582751
20203,8503203:0:2
20204,8503205:0:4
20205,8503208:0:1
20206,8503210:0:1
20207,8503210:0:2
20208,8503208:0:2
20209,8503205:0:3
20210,8503203:0:1
20211,8503209:0:7
20212,8573518
20213,8573519
20214,8573520
20215,8573521
20216,8573524
20217,8573523
20218,8573522
20219,8573525
20220,8573526
20221,8595876
20222,8595875
20223,8583773
20224,8580795
20225,8573636
20226,8573637
20227,8573638
20228,8573639
20229,8573640
20230,8573644
20231,8573645
20232,8573646
20233,8573647
20234,8573648
20235,8573278
20236,8573279
20237,8573280
20238,8573281
20239,8573282
20240,8573283
20241,8581688
20242,8581687
20243,8503627
20244,8573499
20245,8503562
20246,8573528
20247,8503563
20248,8573529
20249,8583869
20250,8503564
20251,8573513
20252,8573514
20253,8573515
20254,8573517
20255,8579869
20256,8581564
20257,8583767
20258,8573507
20259,8573506
20260,8503988
20261,8573505
20262,8583225
20263,8573503
20264,8503565
20265,8503872
20266,8503567
20267,8573504
20268,8588051
20269,8581585
20270,8582659
20271,8582658
20272,8573501
20273,8573502
20274,8503566
20275,8503873
20276,8503561
20277,8573532
20278,8573531
20279,8573530
20280,8503792
20281,8573510
20282,8573509
20283,8573538
20284,8573537
20285,8573536
20286,8573535
20287,8503373
20288,8573534
20289,8575936
20290,8573533
20291,8573511
20292,8573508
20293,8582700
20294,8582699
20295,8581691
20296,8503555
20297,8503554
20298,8503553
20299,8503552
20300,8503556
20301,8573550
20302,8581779
20303,8583487
20304,8583770
20305,8583771
20306,8582724
20307,8503559
20308,8573545
20309,8573546
20310,8503560
20311,8573547
20312,8573548
20313,8573540
20314,8573541
20315,8573542
20316,8573543
20317,8573544
20318,8503852
20319,8582607
20320,8576105
20321,8576091
20322,8575995
20323,8575996
20324,8575998
20325,8595263
20326,8587958
20327,8503194
20328,8595264
20329,8595265
20330,8595261
20331,8583486
20332,8503751
20333,8580234
20334,8573600
20335,8594402
20336,8503390
20337,8580541
20338,8573599
20339,8573586
20340,8587953
20341,8577316
20342,8577309
20343,8577339
20344,8577343
20345,8577344
20346,8577341
20347,8577340
20348,8581103
20349,8503312:0:2
20350,8503313:0:5
20351,8503400:0:3
20352,8503313:0:6
20353,8503312:0:1
20354,8503125:0:3
20355,8503400:0:1
20356,8503421:0:2
20357,8503404:0:4
20358,8503403:0:4
20359,8503402:0:1
20360,8503401:0:2
20361,8576743
20362,8576699
20363,8581967
20364,8589109
20365,8589110
20366,8589108
20367,8588985
20368,8588984
20369,8590875
20370,8581573
20371,8581572
20372,8590874
20373,8590853
20374,8590868
20375,8590864
20376,8590854
20377,8590867
20378,8590863
20379,8590860
20380,8590870
20381,8576282
20382,8576283
20383,8583692
20384,8580453
20385,8580446
20386,8581673
20387,8587420
20388,8580435
20389,8576153
20390,8576152
20391,8573233
20392,8573234
20393,8579967
20394,8579969
20395,8579968
20396,8581965
20397,8580472
20398,8590982
20399,8591007
20400,8590926
20401,8591000
20402,8591008
20403,8590961
20404,8590988
20405,8590950
20406,8591020
20407,8591021
20408,8590980
20409,8590987
20410,8590923
20411,8590930
20412,8573692
20413,8582398
20414,8573693
20415,8580458
20416,8580461
20417,8573657
20418,8580455
20419,8573658
20420,8580456
20421,8576746
20422,8580459
20423,8573659
20424,8573660
20425,8573661
20426,8580495
20427,8580793
20428,8580523
20429,8580530
20430,8580596
20431,8580488
20432,8574365
20433,8580811
20434,8574364
20435,8580529
20436,8509991
20437,8574387
20438,8574388
20439,8582877
20440,8509620
20441,8509614
20442,8574389
20443,8574390
20444,8581000
20445,8509985
20446,8574392
20447,8574393
20448,8574394
20449,8580602
20450,8574396
20451,8509629
20452,8581841
20453,8580201
20454,8574398
20455,8581003
20456,8574399
20457,8574400
20458,8574401
20459,8574402
20460,8574403
20461,8574404
20462,8509611
20463,8574405
20464,8574406
20465,8574407
20466,8574408
20467,8581152
20468,8582113
20469,8580200
20470,8574383
20471,8580490
20472,8574346
20473,8509613
20474,8574347
20475,8579678
20476,8574348
20477,8574349
20478,8509619
20479,8574350
20480,8583075
20481,8574351
20482,8574352
20483,8509625
20484,8574353
20485,8574354
20486,8574355
20487,8574356
20488,8574357
20489,8580839
20490,8574358
20491,8580855
20492,8509610
20493,8574359
20494,8574384
20495,8574385
20496,8574386
20497,8582436
20498,8574614:0:B
20499,8582105
20500,8579680
20501,8574341
20502,8574342
20503,8574343
20504,8579679
20505,8574344
20506,8509621
20507,8576755
20508,8574425
20509,8574345
20510,8583634
20511,8583740
20512,8580500
20513,8583503
20514,8574424
20515,8574423
20516,8574422
20517,8509698
20518,8574421
20519,8574420
20520,8509630
20521,8574419
20522,8574418
20523,8574417
20524,8581009
20525,8509699
20526,8580229
20527,8582665
20528,8509616
20529,8509628
20530,8509627
20531,8580228
20532,8509617
20533,8509609
20534,8574416
20535,8574415
20536,8509618
20537,8581819
20538,8581820
20539,8581821
20540,8588177
20541,8588197
20542,8509622
20543,8574363
20544,8580163
20545,8574362
20546,8579682
20547,8574361
20548,8580232
20549,8574360
20550,8582435
20551,8582437
20552,8583548
20553,8583549
20554,8583547
20555,8582415
20556,8509623
20557,8574372
20558,8574371
20559,8574370
20560,8579675
20561,8579677
20562,8581007
20563,8579676
20564,8580207
20565,8581013
20566,8581012
20567,8581842
20568,8509626
20569,8581010
20570,8574376
20571,8574375
20572,8574374
20573,8581008
20574,8574373
20575,8581006
20576,8581004
20577,8581005
20578,8574382
20579,8574367
20580,8583251
20581,8580526
20582,8581011
20583,8574379
20584,8574378
20585,8574377
20586,8588287
20587,8580206
20588,8579683
20589,8574380
20590,8582664
20591,8582156
20592,8582413
20593,8582412
20594,8582414
20595,8582567
20596,8574426
20597,8574427
20598,8574428
20599,8574429
20600,8581001
20601,8581002
20602,8574414
20603,8579674
20604,8581093
20605,1322034
20606,1322026
20607,1322027
20608,1322031
20609,1322030
20610,1322112
20611,1322109
20612,1322073
20613,1322076
20614,1322077
20615,1322042
20616,1322012
20617,1322061
20618,1322099
20619,1322081
20620,1322093
20621,1322101
20622,1322013
20623,1322010
20624,1322051
20625,1322049
20626,1322052
20627,1322050
20628,1322103
20629,1322072
20630,1322037
20631,1322044
20632,1322069
20633,1322058
20634,1322002
20635,1322056
20636,1322092
20637,1322078
20638,1322108
20639,1322047
20640,1322066
20641,1322068
20642,1322023
20643,1322070
20644,1322024
20645,8301009
20646,1322113
20647,8300004
20648,8300001
20649,8579349
20650,8579350
20651,8501669
20652,8501668
20653,8579355
20654,8579356
20655,8579357
20656,8579358
20657,8579359
20658,8589087
20659,8579360
20660,1322036
20661,1322110
20662,1322111
20663,1322032
20664,1322060
20665,1322008
20666,1322086
20667,1322079
20668,1322083
20669,1322055
20670,1322091
20671,1322041
20672,1322064
20673,1322000
20674,1322106
20675,1322006
20676,1322016
20677,1322098
20678,1322104
20679,1322085
20680,1322097
20681,1322053
20682,1322048
20683,1322001
20684,1322021
20685,1322015
20686,1322004
20687,1322025
20688,1322084
20689,1322009
20690,1322029
20691,1322035
20692,1322033
20693,8573286
20694,8589972
20695,8582600
20696,8589970
20697,8589971
20698,8506182
20699,8573290
20700,8573425
20701,8506216
20702,8587336
20703,8574095:0:Z
20704,1322063
20705,1322062
20706,8596119
20707,8596118
20708,8596117
20709,8587600
20710,8587601
20711,8587602
20712,8587603
20713,8505178
20714,8577031
20715,8595617
20716,8594788
20717,8594786
20718,8594787
20719,8594785
20720,8594784
20721,8589085
20722,8594924
20723,8594923
20724,8595618
20725,1322080
20726,1322100
20727,1322095
20728,1322014
20729,1322038
20730,1322039
20731,1322090
20732,1322074
20733,1322096
20734,1322007
20735,1322075
20736,1322087
20737,1322003
20738,1322059
20739,1322019
20740,1322018
20741,1322082
20742,1322065
20743,1322017
20744,8579345
20745,8579344
20746,8501675
20747,8579342
20748,8579341
20749,8501753:0:Bfpl
20750,8594858
20751,8582472
20752,8594859
20753,8577228
20754,8509002
20755,8509060
20756,8509061
20757,8509062
20758,8509063
20759,8509064
20760,8509065
20761,8509067
20762,8509068
20763,8504209
20764,8504218
20765,8504216
20766,8504215
20767,8504284
20768,8504285
20769,8504286
20770,8504287
20771,8504288
20772,8509251
20773,8509255
20774,8509361
20775,8509363
20776,8509364
20777,8509365
20778,8509366
20779,8509367
20780,8509368
20781,8509369
20782,8594966
20783,8594965
20784,8594967
20785,8506134
20786,8573380
20787,8595489
20788,8595490
20789,8595491
20790,8595492
20791,8595493
20792,8505173
20793,1322105
20794,8509000:0:2
20795,8509150
20796,8509152
20797,8509153
20798,8509154
20799,8509155
20800,8509156
20801,8509157
20802,1322057
20803,1322045
20804,1322022
20805,1322067
20806,8509000:0:1
20807,8507380
20808,8507381
20809,8507382
20810,8507383
20811,8507389
20812,8507388
20813,8509171
20814,8509173
20815,8509175
20816,8509176
20817,8509177
20818,8509178
20819,8509179
20820,1101064
20821,8300007
20822,8300006
20823,8300003
20824,8301003
20825,8509053
20826,1322094
20827,1322005
20828,1322040
20829,8506107:0:Bfpl
20830,8506108
20831,8581022
20832,8580935
20833,8581021
20834,1101069
20835,1322054
20836,1322043
20837,1322114
20838,8501112:0:Pl
20839,8501194
20840,8595409
20841,8501191
20842,8505163:0:Bfpl
20843,8507384
20844,8508392
20845,8508394
20846,8508396
20847,8508399
20848,8509182
20849,8509181
20850,8509263
20851,8509264
20852,8509266
20853,8509268
20854,8595401
20855,8595400
20856,8595402
20857,8595403
20858,8501403:0:Pl
20859,8501402
20860,8501584
20861,8530107
20862,8505119:0:13
20863,8505165
20864,8505165:0:4
20865,8505119
20866,8509192
20867,8509253
20868,8587454
20869,8587456
20870,8509073
20871,8509072
20872,8509071
20873,8509070
20874,8505000:0:Bfpl
20875,8502017
20876,8502022:0:Bfpl
20877,8502023:0:Bfpl
20878,8502042
20879,8502024:0:Bfpl
20880,8502025:0:Bfpl
20881,8502027
20882,8504316
20883,8504391
20884,8504392
20885,8501008
20886,8516283
20887,8501011
20888,8501021
20889,8501012
20890,8501022
20891,8501013
20892,8501014
20893,8501015
20894,8501023
20895,8508301
20896,8508302
20897,8508303
20898,8508304
20899,8508329
20900,8508305
20901,8508306
20902,8508308
20903,8508309
20904,8582642:0:Bfpl
20905,8590411:0:Bfpl
20906,8011068
20907,8302593
20908,8101236
20909,8509404:0:4
20910,8509404:0:3
20911,8506314:0:3
20912,8507478:0:3
20913,8507475:0:1
20914,8507474:0:2
20915,8098610
20916,8591368
20917,8718206
20918,8500010:0:7AB
20919,8500010:0:33
20920,8500010:0:35
20921,8500010:0:31
20922,8771513
20923,8501120
20924,8501008:0:7
20925,8774500
20926,8501008:0:8
20927,8501103:0:4
20928,8500010:0:7CD
20929,8509189:0:3
20930,8509193
20931,8509194
20932,8509195:0:2
20933,8509197
20934,8509198
20935,8509199
20936,8509250
20937,8509251:0:2
20938,8509252
20939,8509253:0:2
20940,8508399:0:1
20941,8508396:0:1
20942,8508394:0:2
20943,8507290:0:5
20944,8507272:0:1
20945,8507271
20946,8501399:0:2
20947,8501398
20948,8501397
20949,8501394:0:1
20950,8501392
20951,8501379
20952,8501377
20953,8501376
20954,8501375
20955,8501300:0:6
20956,8508399:0:2
20957,8508399:0:3
20958,8504221:0:6
20959,8507273
20960,8501300:0:5
20961,8501394:0:3
20962,8501399:0:1
20963,8507272:0:2
20964,8507492:0:4
20965,8508301:0:2
20966,8508302:0:1
20967,8508303:0:2
20968,8508304:0:1
20969,8508329:0:1
20970,8508305:0:1
20971,8508306:0:3
20972,8508308:0:2
20973,8508309:0:2
20974,8508310:0:1
20975,8508311:0:1
20976,8508308:0:1
20977,8508306:0:2
20978,8508303:0:3
20979,8508308:0:3
20980,8508309:0:1
20981,8508305:0:2
20982,8505119:0:2
20983,8505201:0:2
20984,8505201:0:3
20985,8509253:0:1
20986,8509195:0:1
20987,8509189:0:2
20988,8502213
20989,8502272
20990,8502274:0:1
20991,8502275:0:1
20992,8502268:0:1
20993,8502270:0:1
20994,8517376:0:1
20995,8502248:0:1
20996,8502185:0:1
20997,8505063
20998,8505062
20999,8505064
21000,8505065
21001,8505066
21002,8505067
21003,8505068
21004,8505069
21005,8501552
21006,8530832
21007,8507492:0:2A
21008,8507388:0:2
21009,8507389:0:3
21010,8507384:0:2
21011,8507492:0:1
21012,8501200:0:7
21013,8501281
21014,8501306
21015,8501578
21016,8501577
21017,8501576
21018,8504231:0:1
21019,8504232
21020,8504221:0:7
21021,8504314:0:6
21022,8504315:0:1
21023,8504316:0:2
21024,8504316:0:1
21025,8507364
21026,8507361
21027,8507374
21028,8501181
21029,8501160
21030,8501161
21031,8501162
21032,8501163
21033,8501164
21034,8501165
21035,8501167
21036,8501166
21037,8501168
21038,8501170
21039,8501169
21040,8587727
21041,8501171
21042,8501172
21043,8501173
21044,8501174
21045,8501178
21046,8501175
21047,8501176
21048,8501177
21049,8507378
21050,8507560
21051,8507379
21052,8508350
21053,8508351
21054,8508352
21055,8508456
21056,8508449
21057,8508458
21058,8505119:0:11
21059,8509253:0:3
21060,8509251:0:3AB
21061,8509253:0:7
21062,8509350
21063,8509351
21064,8509255:0:4
21065,8509352
21066,8509353
21067,8509354
21068,8519370
21069,8509373
21070,8509356
21071,8509357
21072,8509358
21073,8509359
21074,8509361:0:1
21075,8509368:0:1
21076,8509369:0:3
21077,8509369:0:4
21078,8509253:0:6
21079,8509368:0:2
21080,8509361:0:2
21081,8509255:0:3
21082,8505470
21083,8505471
21084,8505472
21085,8505467
21086,8505473
21087,8505491
21088,8505492
21089,8505493
21090,8505494
21091,8505495
21092,8505496
21093,8505497
21094,8505498
21095,8505499
21096,8505580
21097,8505572
21098,8505584
21099,8505578
21100,8505594
21101,8505581
21102,8505586
21103,8505585
21104,8505590
21105,8505599
21106,8505597
21107,8505588
21108,8501400:0:13/14
21109,8501554
21110,8501468
21111,8517484
21112,8501470
21113,8501471
21114,8501472
21115,8501469
21116,8501473
21117,8501474
21118,8501475
21119,8517485
21120,8501476
21121,8593775
21122,8593776
21123,8501477
21124,8593773
21125,8593774
21126,8501479
21127,8500191
21128,8500169
21129,8500190
21130,8500174
21131,8500175
21132,8500176
21133,8500177
21134,8500180
21135,8500181
21136,8500178
21137,8500179
21138,8500184
21139,8504314
21140,8500123
21141,8500199
21142,8500196
21143,8500195
21144,8500194
21145,8500192
21146,8501030:0:21/22
21147,8501059
21148,8501053
21149,8501069
21150,8501068
21151,8501067
21152,8501066
21153,8501056
21154,8501058
21155,8501065
21156,8501064
21157,8501063
21158,8501057
21159,8501062
21160,8519077
21161,8501055
21162,8501061
21163,8501060
21164,8501260
21165,8501261
21166,8501262
21167,8501263
21168,8501280
21169,8501264
21170,8501265
21171,8501266
21172,8501282
21173,8501283
21174,8501284
21175,8530261
21176,8501285
21177,8501286
21178,8501287
21179,8501288
21180,8509179:0:2
21181,8509174
21182,8509170
21183,8509169
21184,8509168
21185,8509167
21186,8509179:0:1
21187,8509268:0:2
21188,8509265
21189,8509269:0:3
21190,8509068:0:3
21191,8509064:0:2
21192,8509060:0:3
21193,8509002:0:5
21194,8505589
21195,8505596
21196,8505593
21197,8501402:0:Pl
21198,8530523
21199,8501487
21200,8530064
21201,8530066
21202,8530067
21203,8530246
21204,8501488
21205,8501490
21206,8501491
21207,8593772
21208,8501492
21209,8588193
21210,8501493
21211,8501727
21212,8501494
21213,8501495
21214,8501672
21215,8501729
21216,8501673
21217,8501674
21218,8501676:0:1
21219,8501677:0:1
21220,8515296:0:12
21221,8501636
21222,8501605:0:3
21223,8501683:0:1
21224,8501684
21225,8501685
21226,8501686
21227,8501687
21228,8501688:0:3/4
21229,8501689:0:5
21230,8501688:0:1/2
21231,8501689:0:2
21232,8515296:0:14
21233,8501689:0:4
21234,8501689:0:3
21235,8501689:0:6
21236,8501605:0:2
21237,8501676
21238,8501677
21239,8515296:0:11
21240,8501676:0:2
21241,8515296:0:14B
21242,8515296:0:12C
21243,8509060:0:2
21244,8509064:0:1
21245,8509068:0:1
21246,8509069
21247,8509073:0:2
21248,8509073:0:3
21249,8509073:0:1
21250,8508265:0:4
21251,8508264
21252,8508263:0:1
21253,8508262:0:1
21254,8508261
21255,8508260
21256,8508202:0:4/5
21257,8508255
21258,8508253:0:3
21259,8508252:0:1
21260,8508251
21261,8507100:0:18
21262,8508256:0:1
21263,8508254
21264,8508250:0:1
21265,8508253:0:2
21266,8508262:0:2
21267,8507100:0:16
21268,8509068:0:2
21269,8509256
21270,8509257
21271,8509258
21272,8509259
21273,8509260
21274,8509262:0:1
21275,8509269:0:4
21276,8509267
21277,8509251:0:5
21278,8509255:0:1
21279,8509254
21280,8509251:0:3
21281,8509268:0:1
21282,8509262:0:2
21283,8509269
21284,8509269:0:4AB
21285,8509251:0:1
21286,8509251:0:3CD
21287,8501300:0:8
21288,8501360
21289,8501361
21290,8501362
21291,8501370
21292,8501230
21293,8501308
21294,8501363
21295,8501371
21296,8501364
21297,8501357
21298,8501365
21299,8501366
21300,8501367
21301,8501368
21302,8501369
21303,8501400:0:11/12
21304,8530335
21305,8501459
21306,8501461
21307,8530355
21308,8501458
21309,8501452
21310,8530366
21311,8501726
21312,8501462
21313,8501229
21314,8501463
21315,8501457
21316,8501456
21317,8501460
21318,8530378
21319,8530430
21320,8501464
21321,8593467
21322,8501454
21323,8501465
21324,8530463
21325,8501453
21326,8501466
21327,8501448
21328,8504463:0:3
21329,8504464
21330,8504465
21331,8504466
21332,8504467
21333,8504468
21334,8504483:0:11
21335,8504300:0:11
21336,8504461:0:1
21337,8504469
21338,8504471
21339,8504470
21340,8504472
21341,8504462
21342,8504474
21343,8504475
21344,8504463:0:1
21345,8504463
21346,8504461:0:2
21347,8507290:0:6
21348,8507281
21349,8507291
21350,8507292:0:1
21351,8507284:0:1
21352,8507293:0:1
21353,8507294:0:1
21354,8507295:0:2
21355,8507286:0:1
21356,8507296
21357,8507297:0:1
21358,8507287:0:1
21359,8507298:0:1
21360,8507288:0:1
21361,8507299:0:1
21362,8507288
21363,8507297:0:2
21364,8507295:0:1
21365,8507292:0:2
21366,8509251:0:4
