,0,1
2413,79-8-j18-1,Bus
2414,4-80-j18-1,Bus
2415,23-801-j18-1,Bus
2416,23-802-j18-1,Bus
2417,23-803-j18-1,Bus
2418,23-804-j18-1,Bus
2419,23-805-j18-1,Bus
2420,26-805-j18-1,Bus
2421,26-806-j18-1,Bus
2422,26-807-j18-1,Bus
2423,26-809-j18-1,Bus
2424,30-80-Y-j18-1,Bus
2425,66-80-Y-j18-1,Regionalzug
2426,80-80-Y-j18-1,RegioExpress
2427,2-81-A-j18-1,S-Bahn
2428,2-81-j18-1,S-Bahn
2429,4-81-j18-1,Bus
2430,11-81-j18-1,Bus
2431,12-81-j18-1,Bus
2432,24-81-j18-1,Bus
2433,79-81-j18-1,S-Bahn
2434,23-810-j18-1,Bus
2435,11-811-j18-1,Bus
2436,23-811-j18-1,Bus
2437,23-813-j18-1,Bus
2438,23-814-j18-1,Bus
2439,11-815-j18-1,Bus
2440,23-815-j18-1,Bus
2441,21-819-j18-1,Bus
2442,30-81-Y-j18-1,Bus
2443,66-81-Y-j18-1,Regionalzug
2444,80-81-Y-j18-1,RegioExpress
2445,4-82-j18-1,Bus
2446,12-82-j18-1,Bus
2447,24-82-j18-1,Bus
2448,23-820-j18-1,Bus
2449,11-821-j18-1,Bus
2450,21-822-j18-1,Bus
2451,21-823-j18-1,Bus
2452,21-825-j18-1,Bus
2453,26-825-j18-1,Bus
2454,21-826-j18-1,Bus
2455,26-827-j18-1,Bus
2456,21-828-j18-1,Bus
2457,21-829-j18-1,Bus
2458,30-82-Y-j18-1,Bus
2459,66-82-Y-j18-1,Regionalzug
2460,80-82-Y-j18-1,RegioExpress
2461,4-83-j18-1,Bus
2462,12-83-j18-1,Bus
2463,23-830-j18-1,Bus
2464,26-830-j18-1,Bus
2465,11-831-j18-1,Bus
2466,21-831-j18-1,Bus
2467,26-831-j18-1,Bus
2468,79-831-j18-1,Bus
2469,11-832-j18-1,Bus
2470,26-832-j18-1,Bus
2471,21-833-j18-1,Bus
2472,26-833-j18-1,Bus
2473,21-834-j18-1,Bus
2474,26-834-j18-1,Bus
2475,21-835-j18-1,Bus
2476,23-835-j18-1,Bus
2477,26-835-j18-1,Bus
2478,21-836-j18-1,Bus
2479,23-836-j18-1,Bus
2480,21-837-j18-1,Bus
2481,26-837-j18-1,Bus
2482,21-838-j18-1,Bus
2483,30-83-Y-j18-1,Bus
2484,66-83-Y-j18-1,Regionalzug
2485,80-83-Y-j18-1,RegioExpress
2486,1-84-j18-1,Bus
2487,12-84-j18-1,Bus
2488,79-84-j18-1,Bus
2489,23-840-j18-1,Bus
2490,23-841-j18-1,Bus
2491,23-846-j18-1,Bus
2492,21-847-j18-1,Bus
2493,26-847-j18-1,Bus
2494,79-847-j18-1,Bus
2495,30-84-Y-j18-1,Bus
2496,66-84-Y-j18-1,Regionalzug
2497,80-84-Y-j18-1,RegioExpress
2498,1-85-j18-1,Bus
2499,12-85-j18-1,Bus
2500,79-85-j18-1,Bus
2501,11-851-j18-1,Bus
2502,3-854-j18-1,Bus
2503,2-855-j18-1,Bus
2504,3-855-j18-1,Bus
2505,79-855-j18-1,Bus
2506,79-856-j18-1,Bus
2507,2-859-j18-1,Bus
2508,16-859-j18-1,Bus
2509,26-859-j18-1,Bus
2510,30-85-Y-j18-1,Bus
2511,66-85-Y-j18-1,Regionalzug
2512,80-85-Y-j18-1,RegioExpress
2513,6-86-j18-1,Bus
2514,12-86-j18-1,Bus
2515,79-86-j18-1,Bus
2516,30-86-Y-j18-1,Bus
2517,66-86-Y-j18-1,Regionalzug
2518,80-86-Y-j18-1,RegioExpress
2519,6-87-j18-1,Bus
2520,12-87-j18-1,Bus
2521,6-871-j18-1,Bus
2522,30-87-Y-j18-1,Bus
2523,66-87-Y-j18-1,Regionalzug
2524,80-87-Y-j18-1,RegioExpress
2525,1-88-j18-1,Bus
2526,12-88-j18-1,Bus
2527,19-882-j18-1,Bus
2528,6-884-j18-1,Bus
2529,19-885-j18-1,Bus
2530,19-886-j18-1,Bus
2531,30-88-Y-j18-1,Bus
2532,66-88-Y-j18-1,Regionalzug
2533,80-88-Y-j18-1,RegioExpress
2534,1-89-j18-1,Bus
2535,26-892-j18-1,Bus
2536,26-893-j18-1,Bus
2537,6-898-j18-1,Bus
2538,30-89-Y-j18-1,Bus
2539,66-89-Y-j18-1,Regionalzug
2540,80-89-Y-j18-1,RegioExpress
2541,30-8-Y-j18-1,Bus
2542,33-8-Y-j18-1,Bus
2543,40-8-Y-j18-1,Eurocity
2544,42-8-Y-j18-1,Intercity
2545,59-8-Y-j18-1,InterRegio
2546,66-8-Y-j18-1,Regionalzug
2547,68-8-Y-j18-1,S-Bahn
2548,69-8-Y-j18-1,S-Bahn
2549,72-8-Y-j18-1,S-Bahn
2550,76-8-Y-j18-1,Schnellzug
2551,77-8-Y-j18-1,RegioExpress
2552,78-8-Y-j18-1,RegioExpress
2553,79-8-Y-j18-1,RegioExpress
2554,80-8-Y-j18-1,RegioExpress
2555,1-9-j18-1,S-Bahn
2556,4-9-j18-1,S-Bahn
2557,6-9-A-j18-1,S-Bahn
2558,8-9-A-j18-1,Bus
2559,8-9-j18-1,S-Bahn
2560,11-9-j18-1,Bus
2561,12-9-A-j18-1,Bus
2562,12-9-B-j18-1,S-Bahn
2563,12-9-C-j18-1,Bus
2564,12-9-D-j18-1,Bus
2565,16-9-j18-1,S-Bahn
2566,19-9-j18-1,Bus
2567,20-9-j18-1,Bus
2568,23-9-j18-1,S-Bahn
2569,25-9-j18-1,Bus
2570,26-9-A-j18-1,S-Bahn
2571,26-9-j18-1,S-Bahn
2572,79-9-A-j18-1,Bus
2573,79-9-B-j18-1,Bus
2574,79-9-j18-1,Bus
2575,1-90-j18-1,Bus
2576,6-90-j18-1,Bus
2577,9-90-j18-1,InterRegio
2578,23-90-j18-1,InterRegio
2579,24-90-j18-1,InterRegio
2580,21-901-j18-1,Bus
2581,21-902-j18-1,Bus
2582,21-903-j18-1,Bus
2583,21-905-j18-1,Bus
2584,21-906-j18-1,Bus
2585,21-907-j18-1,Bus
2586,21-908-j18-1,Bus
2587,30-90-Y-j18-1,Bus
2588,66-90-Y-j18-1,Regionalzug
2589,80-90-Y-j18-1,RegioExpress
2590,4-91-j18-1,Bus
2591,7-91-j18-1,Bus
2592,12-91-j18-1,Bus
2593,23-91-j18-1,Bus
2594,79-91-j18-1,Bus
2595,11-913-j18-1,Bus
2596,30-91-Y-j18-1,Bus
2597,66-91-Y-j18-1,Regionalzug
2598,80-91-Y-j18-1,RegioExpress
2599,4-92-j18-1,Bus
2600,21-920-j18-1,Bus
2601,80-920-j18-1,RegioExpress
2602,11-921-j18-1,Bus
2603,21-921-j18-1,Bus
2604,21-922-j18-1,Bus
2605,11-923-j18-1,Bus
2606,21-923-j18-1,Bus
2607,21-924-j18-1,Bus
2608,11-925-j18-1,Bus
2609,21-925-j18-1,Bus
2610,30-92-Y-j18-1,Bus
2611,66-92-Y-j18-1,Regionalzug
2612,80-92-Y-j18-1,RegioExpress
2613,4-93-j18-1,Bus
2614,11-931-j18-1,Bus
2615,21-931-j18-1,Bus
2616,21-932-j18-1,Bus
2617,21-933-j18-1,Bus
2618,21-934-j18-1,Bus
2619,30-93-Y-j18-1,Bus
2620,66-93-Y-j18-1,Regionalzug
2621,80-93-Y-j18-1,RegioExpress
2622,19-94-j18-1,Bus
2623,79-94-j18-1,Bus
2624,21-940-j18-1,Bus
2625,11-941-j18-1,Bus
2626,21-941-j18-1,Bus
2627,16-942-j18-1,Bus
2628,21-943-A-j18-1,Bus
2629,21-943-j18-1,Bus
2630,21-944-j18-1,Bus
2631,30-94-Y-j18-1,Bus
2632,66-94-Y-j18-1,Regionalzug
2633,80-94-Y-j18-1,RegioExpress
2634,21-950-j18-1,Bus
2635,30-95-Y-j18-1,Bus
2636,66-95-Y-j18-1,Regionalzug
2637,80-95-Y-j18-1,RegioExpress
2638,30-96-Y-j18-1,Bus
2639,66-96-Y-j18-1,Regionalzug
2640,80-96-Y-j18-1,RegioExpress
2641,30-97-Y-j18-1,Bus
2642,66-97-Y-j18-1,Regionalzug
2643,80-97-Y-j18-1,RegioExpress
2644,30-98-Y-j18-1,Bus
2645,66-98-Y-j18-1,Regionalzug
2646,80-98-Y-j18-1,RegioExpress
2647,1-99-j18-1,Bus
2648,4-99-j18-1,Bus
2649,12-99-j18-1,S-Bahn
2650,30-99-Y-j18-1,Bus
2651,66-99-Y-j18-1,Regionalzug
2652,80-99-Y-j18-1,RegioExpress
2653,30-9-Y-j18-1,Bus
2654,33-9-Y-j18-1,Bus
2655,40-9-Y-j18-1,Eurocity
2656,42-9-Y-j18-1,Intercity
2657,59-9-Y-j18-1,InterRegio
2658,66-9-Y-j18-1,Regionalzug
2659,68-9-Y-j18-1,S-Bahn
2660,69-9-Y-j18-1,S-Bahn
2661,72-9-Y-j18-1,S-Bahn
2662,76-9-Y-j18-1,Schnellzug
2663,78-9-Y-j18-1,RegioExpress
2664,79-9-Y-j18-1,RegioExpress
2665,80-9-Y-j18-1,RegioExpress
2666,6-BES-8-j18-1,Bus
2667,24-Bus-d-j18-1,Bus
2668,20-CS-j18-1,Bus
2669,26-E-j18-1,Bus
2670,20-F-j18-1,Bus
2671,17-Kin-o-j18-1,Bus
2672,6-M1-j18-1,Bus
2673,6-M10-j18-1,Bus
2674,6-M11-j18-1,Bus
2675,6-M12-j18-1,Bus
2676,6-M13-j18-1,Bus
2677,6-M14-j18-1,Bus
2678,6-M15-j18-1,Bus
2679,6-M16-j18-1,Bus
2680,6-M17-j18-1,Bus
2681,8-M17-j18-1,Bus
2682,8-M18-j18-1,Bus
2683,6-M2-j18-1,Bus
2684,6-M20-j18-1,Bus
2685,6-M23-j18-1,Bus
2686,6-M24-j18-1,Bus
2687,6-M25-j18-1,Bus
2688,6-M26-j18-1,Bus
2689,6-M27-j18-1,Bus
2690,6-M28-j18-1,Bus
2691,6-M3-j18-1,Bus
2692,6-M30-j18-1,Bus
2693,6-M31-j18-1,Bus
2694,6-M32-j18-1,Bus
2695,6-M33-j18-1,Bus
2696,6-M34-j18-1,Bus
2697,6-M4-j18-1,Bus
2698,6-M41-j18-1,Bus
2699,6-M42-j18-1,Bus
2700,6-M45-j18-1,Bus
2701,6-M5-j18-1,Bus
2702,19-M51-j18-1,Bus
2703,19-M52-j18-1,Bus
2704,19-M53-j18-1,Bus
2705,19-M54-j18-1,Bus
2706,19-M55-j18-1,Bus
2707,6-M6-j18-1,Bus
2708,6-M7-j18-1,Bus
2709,6-M8-j18-1,Bus
2710,6-M88-j18-1,Bus
2711,6-M9-j18-1,Bus
2712,6-M92-j18-1,Bus
2713,6-M93-j18-1,Bus
2714,6-M97-j18-1,Bus
2715,6-M98-j18-1,Bus
2716,19-M99-j18-1,Bus
2717,8-N1-j18-1,Bus
2718,12-N1-j18-1,Bus
2719,16-N1-j18-1,Bus
2720,17-N1-j18-1,Bus
2721,20-N1-j18-1,Bus
2722,25-N1-j18-1,Bus
2723,27-N1-j18-1,Bus
2724,7-N10-j18-1,Bus
2725,12-N10-j18-1,Bus
2726,12-N11-j18-1,Bus
2727,7-N12-j18-1,Bus
2728,12-N12-j18-1,Bus
2729,7-N13-j18-1,Bus
2730,79-N13-j18-1,Bus
2731,7-N16-j18-1,Bus
2732,7-N17-j18-1,Bus
2733,7-N18-j18-1,Bus
2734,8-N2-j18-1,Bus
2735,12-N2-j18-1,Bus
2736,16-N2-j18-1,Bus
2737,17-N2-j18-1,Bus
2738,20-N2-j18-1,Bus
2739,25-N2-j18-1,Bus
2740,27-N2-j18-1,Bus
2741,5-N20-j18-1,Bus
2742,7-N20-j18-1,Bus
2743,79-N20-j18-1,Bus
2744,1-N21-j18-1,Bus
2745,5-N21-j18-1,Bus
2746,6-N21-j18-1,Bus
2747,5-N22-j18-1,Bus
2748,7-N22-j18-1,Bus
2749,26-N22-j18-1,Bus
2750,4-N23-j18-1,Bus
2751,19-N23-j18-1,Bus
2752,26-N23-j18-1,Bus
2753,1-N24-j18-1,Bus
2754,26-N24-j18-1,Bus
2755,1-N25-j18-1,Bus
2756,4-N26-j18-1,Bus
2757,19-N26-j18-1,Bus
2758,26-N26-j18-1,Bus
2759,79-N26-j18-1,Bus
2760,4-N27-j18-1,Bus
2761,26-N27-j18-1,Bus
2762,4-N28-j18-1,Bus
2763,8-N3-j18-1,Bus
2764,12-N3-j18-1,Bus
2765,17-N3-j18-1,Bus
2766,20-N3-j18-1,Bus
2767,25-N3-j18-1,Bus
2768,27-N3-j18-1,Bus
2769,4-N30-j18-1,Bus
2770,1-N31-j18-1,Bus
2771,1-N32-j18-1,Bus
2772,1-N33-j18-1,Bus
2773,21-N33-j18-1,Bus
2774,1-N35-j18-1,Bus
2775,1-N36-j18-1,Bus
2776,1-N37-j18-1,Bus
2777,8-N4-j18-1,Bus
2778,12-N4-j18-1,Bus
2779,17-N4-j18-1,Bus
2780,20-N4-j18-1,Bus
2781,25-N4-j18-1,Bus
2782,27-N4-j18-1,Bus
2783,1-N40-j18-1,Bus
2784,19-N41-j18-1,Bus
2785,1-N42-j18-1,Bus
2786,4-N42-j18-1,Bus
2787,1-N43-j18-1,Bus
2788,4-N43-j18-1,Bus
2789,19-N43-j18-1,Bus
2790,79-N43-j18-1,Bus
2791,19-N44-j18-1,Bus
2792,8-N5-j18-1,Bus
2793,12-N5-A-j18-1,Bus
2794,12-N5-j18-1,Bus
2795,25-N5-j18-1,Bus
2796,4-N51-j18-1,Bus
2797,26-N51-j18-1,Bus
2798,4-N52-j18-1,Bus
2799,26-N52-j18-1,Bus
2800,4-N53-j18-1,Bus
2801,19-N53-j18-1,Bus
2802,26-N53-j18-1,Bus
2803,4-N54-j18-1,Bus
2804,26-N54-j18-1,Bus
2805,19-N55-j18-1,Bus
2806,19-N56-j18-1,Bus
2807,19-N57-j18-1,Bus
2808,19-N59-j18-1,Bus
2809,1-N6-j18-1,Bus
2810,12-N6-A-j18-1,Bus
2811,12-N6-j18-1,Bus
2812,1-N60-j18-1,Bus
2813,4-N60-j18-1,Bus
2814,26-N60-j18-1,Bus
2815,12-N61-j18-1,Bus
2816,4-N63-j18-1,Bus
2817,26-N63-j18-1,Bus
2818,4-N64-j18-1,Bus
2819,26-N64-j18-1,Bus
2820,4-N65-j18-1,Bus
2821,26-N68-j18-1,Bus
2822,26-N69-j18-1,Bus
2823,12-N7-A-j18-1,Bus
2824,12-N7-j18-1,Bus
2825,1-N70-j18-1,Bus
2826,1-N71-j18-1,Bus
2827,1-N72-j18-1,Bus
2828,1-N73-j18-1,Bus
2829,17-N76-j18-1,Bus
2830,17-N77-j18-1,Bus
2831,12-N8-j18-1,Bus
2832,14-N8-j18-1,Bus
2833,1-N89-j18-1,Bus
2834,1-N92-j18-1,Bus
2835,1-N95-j18-1,Bus
2836,1-N96-j18-1,Bus
2837,1-N97-j18-1,Bus
2838,23-Nav-e-j18-1,Bus
2839,11-NB-j18-1,Bus
2840,16-NB-j18-1,Bus
2841,20-NCL-j18-1,Bus
2842,1-OW1-j18-1,Bus
2843,1-OW3-j18-1,Bus
2844,1-OW4-A-j18-1,Bus
2845,1-OW5-j18-1,Bus
2846,1-OW8-j18-1,Bus
2847,1-OW9-j18-1,Bus
2848,68-R03-j18-1,S-Bahn
2849,20-S-j18-1,Bus
2850,68-L01-j18-1,S-Bahn
2851,68-C01-2-j18-1,S-Bahn
2852,68-Z02-j18-1,S-Bahn
2853,12-Tel-l-j18-1,Bus
2854,7-TUB-j18-1,Bus
2855,11-WEF-B-j18-1,Bus
2856,11-WEF-G-j18-1,Bus
2857,11-WEF-R-j18-1,Bus
2858,1-ZB1-j18-1,Bus
2859,1-ZB2-j18-1,Bus
2860,1-ZB3-j18-1,Bus
2861,1-ZB4-j18-1,Bus
